"Plot Title:  20849253"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849253, SEN S/N: 20849253)","RH, % (LGR S/N: 20849253, SEN S/N: 20849253)","Coupler Detached (LGR S/N: 20849253)","Bad Battery (LGR S/N: 20849253)","Good Battery (LGR S/N: 20849253)","Coupler Attached (LGR S/N: 20849253)","Host Connected (LGR S/N: 20849253)","Stopped (LGR S/N: 20849253)","End Of File (LGR S/N: 20849253)"
10749,03.28.21 klo 12.21.35 ip.,-0.282,100.000,,,,,,,
10750,03.28.21 klo 12.51.35 ip.,-0.153,100.000,,,,,,,
10751,03.28.21 klo 01.21.35 ip.,0.019,100.000,,,,,,,
10752,03.28.21 klo 01.51.35 ip.,0.147,100.000,,,,,,,
10753,03.28.21 klo 02.21.35 ip.,0.190,100.000,,,,,,,
10754,03.28.21 klo 02.51.35 ip.,0.190,100.000,,,,,,,
10755,03.28.21 klo 03.21.35 ip.,0.276,100.000,,,,,,,
10756,03.28.21 klo 03.51.35 ip.,0.233,100.000,,,,,,,
10757,03.28.21 klo 04.21.35 ip.,0.233,100.000,,,,,,,
10758,03.28.21 klo 04.51.35 ip.,0.104,100.000,,,,,,,
10759,03.28.21 klo 05.21.35 ip.,0.190,100.000,,,,,,,
10760,03.28.21 klo 05.51.35 ip.,0.104,100.000,,,,,,,
10761,03.28.21 klo 06.21.35 ip.,0.104,100.000,,,,,,,
10762,03.28.21 klo 06.51.35 ip.,0.019,100.000,,,,,,,
10763,03.28.21 klo 07.21.35 ip.,-0.067,100.000,,,,,,,
10764,03.28.21 klo 07.51.35 ip.,-0.196,100.000,,,,,,,
10765,03.28.21 klo 08.21.35 ip.,-0.496,100.000,,,,,,,
10766,03.28.21 klo 08.51.35 ip.,-1.225,100.000,,,,,,,
10767,03.28.21 klo 09.21.35 ip.,-1.654,100.000,,,,,,,
10768,03.28.21 klo 09.51.35 ip.,-1.998,100.000,,,,,,,
10769,03.28.21 klo 10.21.35 ip.,-2.298,100.000,,,,,,,
10770,03.28.21 klo 10.51.35 ip.,-2.512,100.000,,,,,,,
10771,03.28.21 klo 11.21.35 ip.,-2.727,100.000,,,,,,,
10772,03.28.21 klo 11.51.35 ip.,-3.027,100.000,,,,,,,
10773,03.29.21 klo 12.21.35 ap.,-2.899,100.000,,,,,,,
10774,03.29.21 klo 12.51.35 ap.,-2.984,100.000,,,,,,,
10775,03.29.21 klo 01.21.35 ap.,-2.941,100.000,,,,,,,
10776,03.29.21 klo 01.51.35 ap.,-2.813,100.000,,,,,,,
10777,03.29.21 klo 02.21.35 ap.,-2.899,100.000,,,,,,,
10778,03.29.21 klo 02.51.35 ap.,-2.813,100.000,,,,,,,
10779,03.29.21 klo 03.21.35 ap.,-2.813,100.000,,,,,,,
10780,03.29.21 klo 03.51.35 ap.,-2.813,100.000,,,,,,,
10781,03.29.21 klo 04.21.35 ap.,-2.813,100.000,,,,,,,
10782,03.29.21 klo 04.51.35 ap.,-2.555,100.000,,,,,,,
10783,03.29.21 klo 05.21.35 ap.,-2.427,100.000,,,,,,,
10784,03.29.21 klo 05.51.35 ap.,-2.341,100.000,,,,,,,
10785,03.29.21 klo 06.21.35 ap.,-2.212,100.000,,,,,,,
10786,03.29.21 klo 06.51.35 ap.,-2.126,100.000,,,,,,,
10787,03.29.21 klo 07.21.35 ap.,-1.998,100.000,,,,,,,
10788,03.29.21 klo 07.51.35 ap.,-1.826,100.000,,,,,,,
10789,03.29.21 klo 08.21.35 ap.,-1.654,100.000,,,,,,,
10790,03.29.21 klo 08.51.35 ap.,-1.354,100.000,,,,,,,
10791,03.29.21 klo 09.21.35 ap.,-1.311,100.000,,,,,,,
10792,03.29.21 klo 09.51.35 ap.,-1.311,100.000,,,,,,,
10793,03.29.21 klo 10.21.35 ap.,-1.097,100.000,,,,,,,
10794,03.29.21 klo 10.51.35 ap.,-1.011,100.000,,,,,,,
10795,03.29.21 klo 11.21.35 ap.,-0.539,100.000,,,,,,,
10796,03.29.21 klo 11.51.35 ap.,-0.367,100.000,,,,,,,
10797,03.29.21 klo 12.21.35 ip.,-0.496,100.000,,,,,,,
10798,03.29.21 klo 12.51.35 ip.,-0.453,100.000,,,,,,,
10799,03.29.21 klo 01.21.35 ip.,-0.453,100.000,,,,,,,
10800,03.29.21 klo 01.51.35 ip.,-0.410,100.000,,,,,,,
10801,03.29.21 klo 02.21.35 ip.,-0.453,100.000,,,,,,,
10802,03.29.21 klo 02.51.35 ip.,-0.367,100.000,,,,,,,
10803,03.29.21 klo 03.21.35 ip.,-0.539,100.000,,,,,,,
10804,03.29.21 klo 03.51.35 ip.,-0.582,100.000,,,,,,,
10805,03.29.21 klo 04.21.35 ip.,-0.711,100.000,,,,,,,
10806,03.29.21 klo 04.51.35 ip.,-0.754,100.000,,,,,,,
10807,03.29.21 klo 05.21.35 ip.,-0.539,100.000,,,,,,,
10808,03.29.21 klo 05.51.35 ip.,-0.625,100.000,,,,,,,
10809,03.29.21 klo 06.21.35 ip.,-0.754,100.000,,,,,,,
10810,03.29.21 klo 06.51.35 ip.,-0.839,100.000,,,,,,,
10811,03.29.21 klo 07.21.35 ip.,-0.968,100.000,,,,,,,
10812,03.29.21 klo 07.51.35 ip.,-1.011,100.000,,,,,,,
10813,03.29.21 klo 08.21.35 ip.,-1.054,100.000,,,,,,,
10814,03.29.21 klo 08.51.35 ip.,-1.140,100.000,,,,,,,
10815,03.29.21 klo 09.21.35 ip.,-1.183,100.000,,,,,,,
10816,03.29.21 klo 09.51.35 ip.,-1.183,100.000,,,,,,,
10817,03.29.21 klo 10.21.35 ip.,-1.183,100.000,,,,,,,
10818,03.29.21 klo 10.51.35 ip.,-1.225,100.000,,,,,,,
10819,03.29.21 klo 11.21.35 ip.,-1.225,100.000,,,,,,,
10820,03.29.21 klo 11.51.35 ip.,-1.268,100.000,,,,,,,
10821,03.30.21 klo 12.21.35 ap.,-1.268,100.000,,,,,,,
10822,03.30.21 klo 12.51.35 ap.,-1.354,100.000,,,,,,,
10823,03.30.21 klo 01.21.35 ap.,-1.440,100.000,,,,,,,
10824,03.30.21 klo 01.51.35 ap.,-1.483,100.000,,,,,,,
10825,03.30.21 klo 02.21.35 ap.,-1.612,100.000,,,,,,,
10826,03.30.21 klo 02.51.35 ap.,-1.740,100.000,,,,,,,
10827,03.30.21 klo 03.21.35 ap.,-1.912,100.000,,,,,,,
10828,03.30.21 klo 03.51.35 ap.,-1.998,100.000,,,,,,,
10829,03.30.21 klo 04.21.35 ap.,-2.169,100.000,,,,,,,
10830,03.30.21 klo 04.51.35 ap.,-2.298,100.000,,,,,,,
10831,03.30.21 klo 05.21.35 ap.,-2.555,100.000,,,,,,,
10832,03.30.21 klo 05.51.35 ap.,-2.856,100.000,,,,,,,
10833,03.30.21 klo 06.21.35 ap.,-3.070,100.000,,,,,,,
10834,03.30.21 klo 06.51.35 ap.,-3.242,100.000,,,,,,,
10835,03.30.21 klo 07.21.35 ap.,-3.413,100.000,,,,,,,
10836,03.30.21 klo 07.51.35 ap.,-3.456,100.000,,,,,,,
10837,03.30.21 klo 08.21.35 ap.,-3.456,100.000,,,,,,,
10838,03.30.21 klo 08.51.35 ap.,-3.456,100.000,,,,,,,
10839,03.30.21 klo 09.21.35 ap.,-3.413,100.000,,,,,,,
10840,03.30.21 klo 09.51.35 ap.,-3.456,100.000,,,,,,,
10841,03.30.21 klo 10.21.35 ap.,-3.499,100.000,,,,,,,
10842,03.30.21 klo 10.51.35 ap.,-3.585,100.000,,,,,,,
10843,03.30.21 klo 11.21.35 ap.,-3.328,100.000,,,,,,,
10844,03.30.21 klo 11.51.35 ap.,-3.027,100.000,,,,,,,
10845,03.30.21 klo 12.21.35 ip.,-2.941,100.000,,,,,,,
10846,03.30.21 klo 12.51.35 ip.,-2.427,100.000,,,,,,,
10847,03.30.21 klo 01.21.35 ip.,-1.783,99.389,,,,,,,
10848,03.30.21 klo 01.51.35 ip.,-1.397,99.976,,,,,,,
10849,03.30.21 klo 02.21.35 ip.,-1.483,100.000,,,,,,,
10850,03.30.21 klo 02.51.35 ip.,-0.668,99.853,,,,,,,
10851,03.30.21 klo 03.21.35 ip.,-0.239,100.000,,,,,,,
10852,03.30.21 klo 03.51.35 ip.,0.104,100.000,,,,,,,
10853,03.30.21 klo 04.21.35 ip.,0.576,98.950,,,,,,,
10854,03.30.21 klo 04.51.35 ip.,0.491,99.853,,,,,,,
10855,03.30.21 klo 05.21.35 ip.,0.533,99.585,,,,,,,
10856,03.30.21 klo 05.51.35 ip.,0.190,99.829,,,,,,,
10857,03.30.21 klo 06.21.35 ip.,-0.325,100.000,,,,,,,
10858,03.30.21 klo 06.51.35 ip.,-0.668,100.000,,,,,,,
10859,03.30.21 klo 07.21.35 ip.,-0.796,100.000,,,,,,,
10860,03.30.21 klo 07.51.35 ip.,-0.754,100.000,,,,,,,
10861,03.30.21 klo 08.21.35 ip.,-0.754,100.000,,,,,,,
10862,03.30.21 klo 08.51.35 ip.,-0.968,100.000,,,,,,,
10863,03.30.21 klo 09.21.35 ip.,-1.268,100.000,,,,,,,
10864,03.30.21 klo 09.51.35 ip.,-1.612,100.000,,,,,,,
10865,03.30.21 klo 10.21.35 ip.,-1.998,100.000,,,,,,,
10866,03.30.21 klo 10.51.35 ip.,-2.126,100.000,,,,,,,
10867,03.30.21 klo 11.21.35 ip.,-2.298,100.000,,,,,,,
10868,03.30.21 klo 11.51.35 ip.,-2.384,100.000,,,,,,,
10869,03.31.21 klo 12.21.35 ap.,-2.255,100.000,,,,,,,
10870,03.31.21 klo 12.51.35 ap.,-2.470,100.000,,,,,,,
10871,03.31.21 klo 01.21.35 ap.,-2.341,100.000,,,,,,,
10872,03.31.21 klo 01.51.35 ap.,-2.427,100.000,,,,,,,
10873,03.31.21 klo 02.21.35 ap.,-2.512,100.000,,,,,,,
10874,03.31.21 klo 02.51.35 ap.,-2.470,100.000,,,,,,,
10875,03.31.21 klo 03.21.35 ap.,-2.384,100.000,,,,,,,
10876,03.31.21 klo 03.51.35 ap.,-2.298,100.000,,,,,,,
10877,03.31.21 klo 04.21.35 ap.,-2.083,100.000,,,,,,,
10878,03.31.21 klo 04.51.35 ap.,-2.083,100.000,,,,,,,
10879,03.31.21 klo 05.21.35 ap.,-2.041,100.000,,,,,,,
10880,03.31.21 klo 05.51.35 ap.,-1.955,100.000,,,,,,,
10881,03.31.21 klo 06.21.35 ap.,-1.869,100.000,,,,,,,
10882,03.31.21 klo 06.51.35 ap.,-1.826,100.000,,,,,,,
10883,03.31.21 klo 07.21.35 ap.,-1.740,100.000,,,,,,,
10884,03.31.21 klo 07.51.35 ap.,-1.612,100.000,,,,,,,
10885,03.31.21 klo 08.21.35 ap.,-1.612,100.000,,,,,,,
10886,03.31.21 klo 08.51.35 ap.,-1.654,100.000,,,,,,,
10887,03.31.21 klo 09.21.35 ap.,-1.569,100.000,,,,,,,
10888,03.31.21 klo 09.51.35 ap.,-1.397,100.000,,,,,,,
10889,03.31.21 klo 10.21.35 ap.,-1.225,100.000,,,,,,,
10890,03.31.21 klo 10.51.35 ap.,-1.225,100.000,,,,,,,
10891,03.31.21 klo 11.21.35 ap.,-1.054,100.000,,,,,,,
10892,03.31.21 klo 11.51.35 ap.,-0.668,100.000,,,,,,,
10893,03.31.21 klo 12.21.35 ip.,-0.925,100.000,,,,,,,
10894,03.31.21 klo 12.51.35 ip.,-0.754,100.000,,,,,,,
10895,03.31.21 klo 01.21.35 ip.,-0.410,100.000,,,,,,,
10896,03.31.21 klo 01.51.35 ip.,0.319,99.634,,,,,,,
10897,03.31.21 klo 02.21.35 ip.,0.233,99.683,,,,,,,
10898,03.31.21 klo 02.51.35 ip.,0.019,99.487,,,,,,,
10899,03.31.21 klo 03.21.35 ip.,0.233,99.341,,,,,,,
10900,03.31.21 klo 03.51.35 ip.,0.104,99.585,,,,,,,
10901,03.31.21 klo 04.21.35 ip.,0.233,99.316,,,,,,,
10902,03.31.21 klo 04.51.35 ip.,0.619,99.292,,,,,,,
10903,03.31.21 klo 05.21.35 ip.,0.362,99.902,,,,,,,
10904,03.31.21 klo 05.51.35 ip.,0.233,100.000,,,,,,,
10905,03.31.21 klo 06.21.35 ip.,-0.153,100.000,,,,,,,
10906,03.31.21 klo 06.51.35 ip.,-0.711,100.000,,,,,,,
10907,03.31.21 klo 07.21.35 ip.,-0.925,100.000,,,,,,,
10908,03.31.21 klo 07.51.35 ip.,-1.140,100.000,,,,,,,
10909,03.31.21 klo 08.21.35 ip.,-1.354,100.000,,,,,,,
10910,03.31.21 klo 08.51.35 ip.,-1.654,100.000,,,,,,,
10911,03.31.21 klo 09.21.35 ip.,-1.783,100.000,,,,,,,
10912,03.31.21 klo 09.51.35 ip.,-2.041,100.000,,,,,,,
10913,03.31.21 klo 10.21.35 ip.,-2.041,100.000,,,,,,,
10914,03.31.21 klo 10.51.35 ip.,-2.212,100.000,,,,,,,
10915,03.31.21 klo 11.21.35 ip.,-2.298,100.000,,,,,,,
10916,03.31.21 klo 11.51.35 ip.,-2.341,100.000,,,,,,,
10917,04.01.21 klo 12.21.35 ap.,-2.427,100.000,,,,,,,
10918,04.01.21 klo 12.51.35 ap.,-2.427,100.000,,,,,,,
10919,04.01.21 klo 01.21.35 ap.,-2.555,100.000,,,,,,,
10920,04.01.21 klo 01.51.35 ap.,-2.641,100.000,,,,,,,
10921,04.01.21 klo 02.21.35 ap.,-2.770,100.000,,,,,,,
10922,04.01.21 klo 02.51.35 ap.,-2.856,100.000,,,,,,,
10923,04.01.21 klo 03.21.35 ap.,-3.156,100.000,,,,,,,
10924,04.01.21 klo 03.51.35 ap.,-3.456,100.000,,,,,,,
10925,04.01.21 klo 04.21.35 ap.,-3.585,100.000,,,,,,,
10926,04.01.21 klo 04.51.35 ap.,-3.885,100.000,,,,,,,
10927,04.01.21 klo 05.21.35 ap.,-4.057,100.000,,,,,,,
10928,04.01.21 klo 05.51.35 ap.,-4.314,100.000,,,,,,,
10929,04.01.21 klo 06.21.35 ap.,-4.357,100.000,,,,,,,
10930,04.01.21 klo 06.51.35 ap.,-4.615,100.000,,,,,,,
10931,04.01.21 klo 07.21.35 ap.,-4.743,100.000,,,,,,,
10932,04.01.21 klo 07.51.35 ap.,-4.829,100.000,,,,,,,
10933,04.01.21 klo 08.21.35 ap.,-4.743,100.000,,,,,,,
10934,04.01.21 klo 08.51.35 ap.,-4.700,100.000,,,,,,,
10935,04.01.21 klo 09.21.35 ap.,-4.700,100.000,,,,,,,
10936,04.01.21 klo 09.51.35 ap.,-3.671,99.487,,,,,,,
10937,04.01.21 klo 10.21.35 ap.,-3.585,100.000,,,,,,,
10938,04.01.21 klo 10.51.35 ap.,-3.413,100.000,,,,,,,
10939,04.01.21 klo 11.21.35 ap.,-2.941,100.000,,,,,,,
10940,04.01.21 klo 11.51.35 ap.,-2.083,99.902,,,,,,,
10941,04.01.21 klo 12.21.35 ip.,-1.697,100.000,,,,,,,
10942,04.01.21 klo 12.51.35 ip.,-1.054,100.000,,,,,,,
10943,04.01.21 klo 01.21.35 ip.,-0.410,100.000,,,,,,,
10944,04.01.21 klo 01.51.35 ip.,-0.067,100.000,,,,,,,
10945,04.01.21 klo 02.21.35 ip.,0.276,99.878,,,,,,,
10946,04.01.21 klo 02.51.35 ip.,0.276,100.000,,,,,,,
10947,04.01.21 klo 03.21.35 ip.,0.576,99.902,,,,,,,
10948,04.01.21 klo 03.51.35 ip.,0.619,99.512,,,,,,,
10949,04.01.21 klo 04.21.35 ip.,0.619,99.560,,,,,,,
10950,04.01.21 klo 04.51.35 ip.,0.533,99.878,,,,,,,
10951,04.01.21 klo 05.21.35 ip.,0.405,100.000,,,,,,,
10952,04.01.21 klo 05.51.35 ip.,0.362,100.000,,,,,,,
10953,04.01.21 klo 06.21.35 ip.,0.190,100.000,,,,,,,
10954,04.01.21 klo 06.51.35 ip.,0.104,100.000,,,,,,,
10955,04.01.21 klo 07.21.35 ip.,-0.110,100.000,,,,,,,
10956,04.01.21 klo 07.51.35 ip.,-0.239,100.000,,,,,,,
10957,04.01.21 klo 08.21.35 ip.,-0.496,100.000,,,,,,,
10958,04.01.21 klo 08.51.35 ip.,-0.882,100.000,,,,,,,
10959,04.01.21 klo 09.21.35 ip.,-1.654,100.000,,,,,,,
10960,04.01.21 klo 09.51.35 ip.,-2.341,100.000,,,,,,,
10961,04.01.21 klo 10.21.35 ip.,-2.856,100.000,,,,,,,
10962,04.01.21 klo 10.51.35 ip.,-3.199,100.000,,,,,,,
10963,04.01.21 klo 11.21.35 ip.,-3.456,100.000,,,,,,,
10964,04.01.21 klo 11.51.35 ip.,-3.628,100.000,,,,,,,
10965,04.02.21 klo 12.21.35 ap.,-3.757,100.000,,,,,,,
10966,04.02.21 klo 12.51.35 ap.,-3.928,100.000,,,,,,,
10967,04.02.21 klo 01.21.35 ap.,-4.100,100.000,,,,,,,
10968,04.02.21 klo 01.51.35 ap.,-4.228,100.000,,,,,,,
10969,04.02.21 klo 02.21.35 ap.,-4.228,100.000,,,,,,,
10970,04.02.21 klo 02.51.35 ap.,-4.357,100.000,,,,,,,
10971,04.02.21 klo 03.21.35 ap.,-4.314,100.000,,,,,,,
10972,04.02.21 klo 03.51.35 ap.,-4.357,100.000,,,,,,,
10973,04.02.21 klo 04.21.35 ap.,-4.228,100.000,,,,,,,
10974,04.02.21 klo 04.51.35 ap.,-4.143,100.000,,,,,,,
10975,04.02.21 klo 05.21.35 ap.,-4.014,100.000,,,,,,,
10976,04.02.21 klo 05.51.35 ap.,-3.885,100.000,,,,,,,
10977,04.02.21 klo 06.21.35 ap.,-3.757,100.000,,,,,,,
10978,04.02.21 klo 06.51.35 ap.,-3.542,100.000,,,,,,,
10979,04.02.21 klo 07.21.35 ap.,-2.984,100.000,,,,,,,
10980,04.02.21 klo 07.51.35 ap.,-2.727,100.000,,,,,,,
10981,04.02.21 klo 08.21.35 ap.,-2.598,100.000,,,,,,,
10982,04.02.21 klo 08.51.35 ap.,-2.684,100.000,,,,,,,
10983,04.02.21 klo 09.21.35 ap.,-2.813,100.000,,,,,,,
10984,04.02.21 klo 09.51.35 ap.,-2.727,100.000,,,,,,,
10985,04.02.21 klo 10.21.35 ap.,-2.384,100.000,,,,,,,
10986,04.02.21 klo 10.51.35 ap.,-2.470,100.000,,,,,,,
10987,04.02.21 klo 11.21.35 ap.,-2.384,100.000,,,,,,,
10988,04.02.21 klo 11.51.35 ap.,-2.169,100.000,,,,,,,
10989,04.02.21 klo 12.21.35 ip.,-2.341,100.000,,,,,,,
10990,04.02.21 klo 12.51.35 ip.,-1.869,100.000,,,,,,,
10991,04.02.21 klo 01.21.35 ip.,-1.826,100.000,,,,,,,
10992,04.02.21 klo 01.51.35 ip.,-0.754,99.707,,,,,,,
10993,04.02.21 klo 02.21.35 ip.,-0.239,98.926,,,,,,,
10994,04.02.21 klo 02.51.35 ip.,0.834,96.947,,,,,,,
10995,04.02.21 klo 03.21.35 ip.,1.349,95.433,,,,,,,
10996,04.02.21 klo 03.51.35 ip.,1.263,96.606,,,,,,,
10997,04.02.21 klo 04.21.35 ip.,1.091,96.923,,,,,,,
10998,04.02.21 klo 04.51.35 ip.,0.405,100.000,,,,,,,
10999,04.02.21 klo 05.21.35 ip.,-0.024,100.000,,,,,,,
11000,04.02.21 klo 05.51.35 ip.,-0.196,100.000,,,,,,,
11001,04.02.21 klo 06.21.35 ip.,-0.067,100.000,,,,,,,
11002,04.02.21 klo 06.51.35 ip.,-1.183,100.000,,,,,,,
11003,04.02.21 klo 07.21.35 ip.,-1.483,100.000,,,,,,,
11004,04.02.21 klo 07.51.35 ip.,-1.612,100.000,,,,,,,
11005,04.02.21 klo 08.21.35 ip.,-1.354,100.000,,,,,,,
11006,04.02.21 klo 08.51.35 ip.,-1.397,100.000,,,,,,,
11007,04.02.21 klo 09.21.35 ip.,-1.869,100.000,,,,,,,
11008,04.02.21 klo 09.51.35 ip.,-2.041,100.000,,,,,,,
11009,04.02.21 klo 10.21.35 ip.,-2.083,100.000,,,,,,,
11010,04.02.21 klo 10.51.35 ip.,-2.169,100.000,,,,,,,
11011,04.02.21 klo 11.21.35 ip.,-2.341,100.000,,,,,,,
11012,04.02.21 klo 11.51.35 ip.,-2.384,100.000,,,,,,,
11013,04.03.21 klo 12.21.35 ap.,-2.427,100.000,,,,,,,
11014,04.03.21 klo 12.51.35 ap.,-2.770,100.000,,,,,,,
11015,04.03.21 klo 01.21.35 ap.,-2.899,100.000,,,,,,,
11016,04.03.21 klo 01.51.35 ap.,-3.113,100.000,,,,,,,
11017,04.03.21 klo 02.21.35 ap.,-3.199,100.000,,,,,,,
11018,04.03.21 klo 02.51.35 ap.,-3.413,100.000,,,,,,,
11019,04.03.21 klo 03.21.35 ap.,-3.499,100.000,,,,,,,
11020,04.03.21 klo 03.51.35 ap.,-3.628,100.000,,,,,,,
11021,04.03.21 klo 04.21.35 ap.,-3.671,100.000,,,,,,,
11022,04.03.21 klo 04.51.35 ap.,-3.842,100.000,,,,,,,
11023,04.03.21 klo 05.21.35 ap.,-4.014,100.000,,,,,,,
11024,04.03.21 klo 05.51.35 ap.,-3.928,100.000,,,,,,,
11025,04.03.21 klo 06.21.35 ap.,-3.799,100.000,,,,,,,
11026,04.03.21 klo 06.51.35 ap.,-3.714,100.000,,,,,,,
11027,04.03.21 klo 07.21.35 ap.,-3.370,100.000,,,,,,,
11028,04.03.21 klo 07.51.35 ap.,-2.727,100.000,,,,,,,
11029,04.03.21 klo 08.21.35 ap.,-2.427,100.000,,,,,,,
11030,04.03.21 klo 08.51.35 ap.,-1.440,98.071,,,,,,,
11031,04.03.21 klo 09.21.35 ap.,-0.496,98.828,,,,,,,
11032,04.03.21 klo 09.51.35 ap.,-0.582,96.996,,,,,,,
11033,04.03.21 klo 10.21.35 ap.,-1.054,97.460,,,,,,,
11034,04.03.21 klo 10.51.35 ap.,-1.140,98.046,,,,,,,
11035,04.03.21 klo 11.21.35 ap.,-0.367,96.728,,,,,,,
11036,04.03.21 klo 11.51.35 ap.,0.019,96.557,,,,,,,
11037,04.03.21 klo 12.21.35 ip.,0.233,96.361,,,,,,,
11038,04.03.21 klo 12.51.35 ip.,0.104,95.678,,,,,,,
11039,04.03.21 klo 01.21.35 ip.,-0.067,96.654,,,,,,,
11040,04.03.21 klo 01.51.35 ip.,0.405,97.289,,,,,,,
11041,04.03.21 klo 02.21.35 ip.,1.048,95.800,,,,,,,
11042,04.03.21 klo 02.51.35 ip.,1.349,95.726,,,,,,,
11043,04.03.21 klo 03.21.35 ip.,0.448,96.679,,,,,,,
11044,04.03.21 klo 03.51.35 ip.,0.533,96.923,,,,,,,
11045,04.03.21 klo 04.21.35 ip.,0.791,97.436,,,,,,,
11046,04.03.21 klo 04.51.35 ip.,1.220,96.947,,,,,,,
11047,04.03.21 klo 05.21.35 ip.,1.306,96.606,,,,,,,
11048,04.03.21 klo 05.51.35 ip.,1.005,98.217,,,,,,,
11049,04.03.21 klo 06.21.35 ip.,0.705,98.901,,,,,,,
11050,04.03.21 klo 06.51.35 ip.,0.405,100.000,,,,,,,
11051,04.03.21 klo 07.21.35 ip.,0.190,100.000,,,,,,,
11052,04.03.21 klo 07.51.35 ip.,0.062,100.000,,,,,,,
11053,04.03.21 klo 08.21.35 ip.,0.019,100.000,,,,,,,
11054,04.03.21 klo 08.51.35 ip.,-0.110,100.000,,,,,,,
11055,04.03.21 klo 09.21.35 ip.,-0.239,100.000,,,,,,,
11056,04.03.21 klo 09.51.35 ip.,-0.239,100.000,,,,,,,
11057,04.03.21 klo 10.21.35 ip.,-0.325,100.000,,,,,,,
11058,04.03.21 klo 10.51.35 ip.,-0.410,100.000,,,,,,,
11059,04.03.21 klo 11.21.35 ip.,-0.496,100.000,,,,,,,
11060,04.03.21 klo 11.51.35 ip.,-0.582,100.000,,,,,,,
11061,04.04.21 klo 12.21.35 ap.,-0.796,100.000,,,,,,,
11062,04.04.21 klo 12.51.35 ap.,-1.183,100.000,,,,,,,
11063,04.04.21 klo 01.21.35 ap.,-1.569,100.000,,,,,,,
11064,04.04.21 klo 01.51.35 ap.,-1.826,100.000,,,,,,,
11065,04.04.21 klo 02.21.35 ap.,-2.083,100.000,,,,,,,
11066,04.04.21 klo 02.51.35 ap.,-2.126,100.000,,,,,,,
11067,04.04.21 klo 03.21.35 ap.,-1.783,100.000,,,,,,,
11068,04.04.21 klo 03.51.35 ap.,-1.526,100.000,,,,,,,
11069,04.04.21 klo 04.21.35 ap.,-1.526,100.000,,,,,,,
11070,04.04.21 klo 04.51.35 ap.,-1.612,100.000,,,,,,,
11071,04.04.21 klo 05.21.35 ap.,-1.783,100.000,,,,,,,
11072,04.04.21 klo 05.51.35 ap.,-1.955,100.000,,,,,,,
11073,04.04.21 klo 06.21.35 ap.,-2.126,100.000,,,,,,,
11074,04.04.21 klo 06.51.35 ap.,-2.169,100.000,,,,,,,
11075,04.04.21 klo 07.21.35 ap.,-1.955,100.000,,,,,,,
11076,04.04.21 klo 07.51.35 ap.,-1.697,100.000,,,,,,,
11077,04.04.21 klo 08.21.35 ap.,-1.526,100.000,,,,,,,
11078,04.04.21 klo 08.51.35 ap.,-1.225,100.000,,,,,,,
11079,04.04.21 klo 09.21.35 ap.,-0.882,100.000,,,,,,,
11080,04.04.21 klo 09.51.35 ap.,-0.453,100.000,,,,,,,
11081,04.04.21 klo 10.21.35 ap.,-0.153,100.000,,,,,,,
11082,04.04.21 klo 10.51.35 ap.,0.233,99.658,,,,,,,
11083,04.04.21 klo 11.21.35 ap.,0.576,98.901,,,,,,,
11084,04.04.21 klo 11.51.35 ap.,0.877,98.071,,,,,,,
11085,04.04.21 klo 12.21.35 ip.,1.005,97.973,,,,,,,
11086,04.04.21 klo 12.51.35 ip.,1.306,96.874,,,,,,,
11087,04.04.21 klo 01.21.35 ip.,0.834,98.852,,,,,,,
11088,04.04.21 klo 01.51.35 ip.,1.048,98.217,,,,,,,
11089,04.04.21 klo 02.21.35 ip.,1.349,96.386,,,,,,,
11090,04.04.21 klo 02.51.35 ip.,1.263,97.216,,,,,,,
11091,04.04.21 klo 03.21.35 ip.,1.220,97.436,,,,,,,
11092,04.04.21 klo 03.51.35 ip.,1.220,97.436,,,,,,,
11093,04.04.21 klo 04.21.35 ip.,1.091,98.168,,,,,,,
11094,04.04.21 klo 04.51.35 ip.,1.048,98.364,,,,,,,
11095,04.04.21 klo 05.21.35 ip.,0.834,99.389,,,,,,,
11096,04.04.21 klo 05.51.35 ip.,0.748,99.780,,,,,,,
11097,04.04.21 klo 06.21.35 ip.,0.920,98.779,,,,,,,
11098,04.04.21 klo 06.51.35 ip.,0.362,100.000,,,,,,,
11099,04.04.21 klo 07.21.35 ip.,0.190,100.000,,,,,,,
11100,04.04.21 klo 07.51.35 ip.,0.147,100.000,,,,,,,
11101,04.04.21 klo 08.21.35 ip.,-0.024,100.000,,,,,,,
11102,04.04.21 klo 08.51.35 ip.,-0.067,100.000,,,,,,,
11103,04.04.21 klo 09.21.35 ip.,-0.153,100.000,,,,,,,
11104,04.04.21 klo 09.51.35 ip.,-0.196,100.000,,,,,,,
11105,04.04.21 klo 10.21.35 ip.,-0.367,100.000,,,,,,,
11106,04.04.21 klo 10.51.35 ip.,-0.668,100.000,,,,,,,
11107,04.04.21 klo 11.21.35 ip.,-0.839,100.000,,,,,,,
11108,04.04.21 klo 11.51.35 ip.,-1.140,100.000,,,,,,,
11109,04.05.21 klo 12.21.35 ap.,-1.311,100.000,,,,,,,
11110,04.05.21 klo 12.51.35 ap.,-1.612,100.000,,,,,,,
11111,04.05.21 klo 01.21.35 ap.,-1.869,100.000,,,,,,,
11112,04.05.21 klo 01.51.35 ap.,-2.083,100.000,,,,,,,
