"Plot Title:  20864580"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20864580, SEN S/N: 20864580)","RH, % (LGR S/N: 20864580, SEN S/N: 20864580)","Coupler Detached (LGR S/N: 20864580)","Bad Battery (LGR S/N: 20864580)","Good Battery (LGR S/N: 20864580)","Coupler Attached (LGR S/N: 20864580)","Host Connected (LGR S/N: 20864580)","Stopped (LGR S/N: 20864580)","End Of File (LGR S/N: 20864580)"
9653,02.26.21 klo 04.02.36 ip.,1.820,61.832,,,,,,,
9654,02.26.21 klo 04.32.36 ip.,-0.539,69.109,,,,,,,
9655,02.26.21 klo 05.02.36 ip.,-0.625,71.990,,,,,,,
9656,02.26.21 klo 05.32.36 ip.,-1.268,72.650,,,,,,,
9657,02.26.21 klo 06.02.36 ip.,-3.070,79.341,,,,,,,
9658,02.26.21 klo 06.32.36 ip.,-2.341,77.729,,,,,,,
9659,02.26.21 klo 07.02.36 ip.,-3.499,82.027,,,,,,,
9660,02.26.21 klo 07.32.36 ip.,-2.427,77.729,,,,,,,
9661,02.26.21 klo 08.02.36 ip.,-5.558,88.352,,,,,,,
9662,02.26.21 klo 08.32.36 ip.,-5.215,91.062,,,,,,,
9663,02.26.21 klo 09.02.36 ip.,-6.073,92.283,,,,,,,
9664,02.26.21 klo 09.32.36 ip.,-5.944,91.331,,,,,,,
9665,02.26.21 klo 10.02.36 ip.,-6.717,96.630,,,,,,,
9666,02.26.21 klo 10.32.36 ip.,-7.274,91.209,,,,,,,
9667,02.26.21 klo 11.02.36 ip.,-4.357,95.311,,,,,,,
9668,02.26.21 klo 11.32.36 ip.,-1.354,79.512,,,,,,,
9669,02.27.21 klo 12.02.36 ap.,-1.011,71.551,,,,,,,
9670,02.27.21 klo 12.32.36 ap.,-1.354,73.846,,,,,,,
9671,02.27.21 klo 01.02.36 ap.,-1.483,75.702,,,,,,,
9672,02.27.21 klo 01.32.36 ap.,-1.955,78.388,,,,,,,
9673,02.27.21 klo 02.02.36 ap.,-2.255,82.125,,,,,,,
9674,02.27.21 klo 02.32.36 ap.,-1.955,81.441,,,,,,,
9675,02.27.21 klo 03.02.36 ap.,-2.169,81.612,,,,,,,
9676,02.27.21 klo 03.32.36 ap.,-2.083,78.730,,,,,,,
9677,02.27.21 klo 04.02.36 ap.,-2.255,80.049,,,,,,,
9678,02.27.21 klo 04.32.36 ap.,-2.341,76.996,,,,,,,
9679,02.27.21 klo 05.02.36 ap.,-2.212,76.777,,,,,,,
9680,02.27.21 klo 05.32.36 ap.,-2.555,78.144,,,,,,,
9681,02.27.21 klo 06.02.36 ap.,-2.598,76.752,,,,,,,
9682,02.27.21 klo 06.32.36 ap.,-2.727,82.540,,,,,,,
9683,02.27.21 klo 07.02.36 ap.,-2.813,85.299,,,,,,,
9684,02.27.21 klo 07.32.36 ap.,-2.856,79.585,,,,,,,
9685,02.27.21 klo 08.02.36 ap.,-2.813,80.317,,,,,,,
9686,02.27.21 klo 08.32.36 ap.,-3.542,83.004,,,,,,,
9687,02.27.21 klo 09.02.36 ap.,-3.585,83.223,,,,,,,
9688,02.27.21 klo 09.32.36 ap.,-3.757,83.419,,,,,,,
9689,02.27.21 klo 10.02.36 ap.,-3.585,82.955,,,,,,,
9690,02.27.21 klo 10.32.36 ap.,-3.885,82.466,,,,,,,
9691,02.27.21 klo 11.02.36 ap.,-6.288,80.562,,,,,,,
9692,02.27.21 klo 11.32.36 ap.,-4.486,78.168,,,,,,,
9693,02.27.21 klo 12.02.36 ip.,-5.258,83.639,,,,,,,
9694,02.27.21 klo 12.32.36 ip.,-4.743,82.393,,,,,,,
9695,02.27.21 klo 01.02.36 ip.,-2.856,78.339,,,,,,,
9696,02.27.21 klo 01.32.36 ip.,-2.384,77.607,,,,,,,
9697,02.27.21 klo 02.02.36 ip.,-2.083,76.801,,,,,,,
9698,02.27.21 klo 02.32.36 ip.,-2.641,81.172,,,,,,,
9699,02.27.21 klo 03.02.36 ip.,-2.856,87.473,,,,,,,
9700,02.27.21 klo 03.32.36 ip.,-2.770,91.087,,,,,,,
9701,02.27.21 klo 04.02.36 ip.,-2.427,88.962,,,,,,,
9702,02.27.21 klo 04.32.36 ip.,-2.341,87.937,,,,,,,
9703,02.27.21 klo 05.02.36 ip.,-2.341,88.327,,,,,,,
9704,02.27.21 klo 05.32.36 ip.,-2.512,92.503,,,,,,,
9705,02.27.21 klo 06.02.36 ip.,-2.470,93.358,,,,,,,
9706,02.27.21 klo 06.32.36 ip.,-2.341,95.971,,,,,,,
9707,02.27.21 klo 07.02.36 ip.,-2.212,97.167,,,,,,,
9708,02.27.21 klo 07.32.36 ip.,-2.126,97.582,,,,,,,
9709,02.27.21 klo 08.02.36 ip.,-1.955,97.827,,,,,,,
9710,02.27.21 klo 08.32.36 ip.,-2.598,97.998,,,,,,,
9711,02.27.21 klo 09.02.36 ip.,-2.684,97.924,,,,,,,
9712,02.27.21 klo 09.32.36 ip.,-3.156,98.462,,,,,,,
9713,02.27.21 klo 10.02.36 ip.,-2.598,98.584,,,,,,,
9714,02.27.21 klo 10.32.36 ip.,-3.070,99.389,,,,,,,
9715,02.27.21 klo 11.02.36 ip.,-3.156,98.803,,,,,,,
9716,02.27.21 klo 11.32.36 ip.,-3.413,98.877,,,,,,,
9717,02.28.21 klo 12.02.36 ap.,-2.984,99.805,,,,,,,
9718,02.28.21 klo 12.32.36 ap.,-2.684,99.365,,,,,,,
9719,02.28.21 klo 01.02.36 ap.,-2.941,100.000,,,,,,,
9720,02.28.21 klo 01.32.36 ap.,-2.384,98.852,,,,,,,
9721,02.28.21 klo 02.02.36 ap.,1.391,94.042,,,,,,,
9722,02.28.21 klo 02.32.36 ap.,1.349,89.377,,,,,,,
9723,02.28.21 klo 03.02.36 ap.,1.649,87.546,,,,,,,
9724,02.28.21 klo 03.32.36 ap.,1.992,85.739,,,,,,,
9725,02.28.21 klo 04.02.36 ap.,1.778,81.880,,,,,,,
9726,02.28.21 klo 04.32.36 ap.,1.263,82.149,,,,,,,
9727,02.28.21 klo 05.02.36 ap.,1.477,83.590,,,,,,,
9728,02.28.21 klo 05.32.36 ap.,1.349,83.175,,,,,,,
9729,02.28.21 klo 06.02.36 ap.,1.563,82.491,,,,,,,
9730,02.28.21 klo 06.32.36 ap.,0.319,82.540,,,,,,,
9731,02.28.21 klo 07.02.36 ap.,1.048,82.882,,,,,,,
9732,02.28.21 klo 07.32.36 ap.,1.820,82.564,,,,,,,
9733,02.28.21 klo 08.02.36 ap.,1.820,84.347,,,,,,,
9734,02.28.21 klo 08.32.36 ap.,2.636,82.833,,,,,,,
9735,02.28.21 klo 09.02.36 ap.,1.906,85.275,,,,,,,
9736,02.28.21 klo 09.32.36 ap.,3.279,78.120,,,,,,,
9737,02.28.21 klo 10.02.36 ap.,3.665,78.437,,,,,,,
9738,02.28.21 klo 10.32.36 ap.,4.223,77.485,,,,,,,
9739,02.28.21 klo 11.02.36 ap.,4.094,78.217,,,,,,,
9740,02.28.21 klo 11.32.36 ap.,4.094,80.098,,,,,,,
9741,02.28.21 klo 12.02.36 ip.,4.995,77.827,,,,,,,
9742,02.28.21 klo 12.32.36 ip.,4.995,79.707,,,,,,,
9743,02.28.21 klo 01.02.36 ip.,4.566,82.002,,,,,,,
9744,02.28.21 klo 01.32.36 ip.,4.909,78.803,,,,,,,
9745,02.28.21 klo 02.02.36 ip.,5.767,72.723,,,,,,,
9746,02.28.21 klo 02.32.36 ip.,5.724,73.578,,,,,,,
9747,02.28.21 klo 03.02.36 ip.,6.883,67.595,,,,,,,
9748,02.28.21 klo 03.32.36 ip.,5.553,73.797,,,,,,,
9749,02.28.21 klo 04.02.36 ip.,5.338,75.849,,,,,,,
9750,02.28.21 klo 04.32.36 ip.,4.952,76.752,,,,,,,
9751,02.28.21 klo 05.02.36 ip.,4.437,79.756,,,,,,,
9752,02.28.21 klo 05.32.36 ip.,3.880,84.322,,,,,,,
9753,02.28.21 klo 06.02.36 ip.,5.424,74.676,,,,,,,
9754,02.28.21 klo 06.32.36 ip.,5.381,73.284,,,,,,,
9755,02.28.21 klo 07.02.36 ip.,4.909,72.698,,,,,,,
9756,02.28.21 klo 07.32.36 ip.,4.008,81.832,,,,,,,
9757,02.28.21 klo 08.02.36 ip.,2.807,89.280,,,,,,,
9758,02.28.21 klo 08.32.36 ip.,1.863,93.455,,,,,,,
9759,02.28.21 klo 09.02.36 ip.,1.606,92.503,,,,,,,
9760,02.28.21 klo 09.32.36 ip.,1.306,93.895,,,,,,,
9761,02.28.21 klo 10.02.36 ip.,1.048,90.842,,,,,,,
9762,02.28.21 klo 10.32.36 ip.,0.791,92.796,,,,,,,
9763,02.28.21 klo 11.02.36 ip.,0.319,96.703,,,,,,,
9764,02.28.21 klo 11.32.36 ip.,0.276,97.802,,,,,,,
9765,03.01.21 klo 12.02.36 ap.,0.276,96.557,,,,,,,
9766,03.01.21 klo 12.32.36 ap.,0.104,95.263,,,,,,,
9767,03.01.21 klo 01.02.36 ap.,-0.153,95.287,,,,,,,
9768,03.01.21 klo 01.32.36 ap.,-0.153,95.311,,,,,,,
9769,03.01.21 klo 02.02.36 ap.,-0.582,98.266,,,,,,,
9770,03.01.21 klo 02.32.36 ap.,-0.882,97.753,,,,,,,
9771,03.01.21 klo 03.02.36 ap.,-1.225,98.413,,,,,,,
9772,03.01.21 klo 03.32.36 ap.,-1.311,96.557,,,,,,,
9773,03.01.21 klo 04.02.36 ap.,-1.354,97.778,,,,,,,
9774,03.01.21 klo 04.32.36 ap.,-1.311,98.339,,,,,,,
9775,03.01.21 klo 05.02.36 ap.,-1.440,96.801,,,,,,,
9776,03.01.21 klo 05.32.36 ap.,-1.612,98.095,,,,,,,
9777,03.01.21 klo 06.02.36 ap.,-1.612,98.022,,,,,,,
9778,03.01.21 klo 06.32.36 ap.,-1.569,96.825,,,,,,,
9779,03.01.21 klo 07.02.36 ap.,-1.998,96.996,,,,,,,
9780,03.01.21 klo 07.32.36 ap.,-2.384,94.969,,,,,,,
9781,03.01.21 klo 08.02.36 ap.,-2.255,97.607,,,,,,,
9782,03.01.21 klo 08.32.36 ap.,-1.955,98.071,,,,,,,
9783,03.01.21 klo 09.02.36 ap.,-1.740,96.215,,,,,,,
9784,03.01.21 klo 09.32.36 ap.,-2.126,96.947,,,,,,,
9785,03.01.21 klo 10.02.36 ap.,-0.625,91.013,,,,,,,
9786,03.01.21 klo 10.32.36 ap.,-1.783,94.628,,,,,,,
9787,03.01.21 klo 11.02.36 ap.,-1.268,92.186,,,,,,,
9788,03.01.21 klo 11.32.36 ap.,-1.783,95.385,,,,,,,
9789,03.01.21 klo 12.02.36 ip.,1.048,86.984,,,,,,,
9790,03.01.21 klo 12.32.36 ip.,-0.754,91.722,,,,,,,
9791,03.01.21 klo 01.02.36 ip.,-0.282,86.325,,,,,,,
9792,03.01.21 klo 01.32.36 ip.,-1.612,92.234,,,,,,,
9793,03.01.21 klo 02.02.36 ip.,-1.140,90.623,,,,,,,
9794,03.01.21 klo 02.32.36 ip.,-1.740,94.823,,,,,,,
9795,03.01.21 klo 03.02.36 ip.,-1.183,93.651,,,,,,,
9796,03.01.21 klo 03.32.36 ip.,-1.397,94.896,,,,,,,
9797,03.01.21 klo 04.02.36 ip.,-1.440,95.824,,,,,,,
9798,03.01.21 klo 04.32.36 ip.,-1.483,93.919,,,,,,,
9799,03.01.21 klo 05.02.36 ip.,-1.440,97.070,,,,,,,
9800,03.01.21 klo 05.32.36 ip.,-1.268,95.629,,,,,,,
9801,03.01.21 klo 06.02.36 ip.,-1.483,95.946,,,,,,,
9802,03.01.21 klo 06.32.36 ip.,-1.311,93.578,,,,,,,
9803,03.01.21 klo 07.02.36 ip.,-1.826,94.530,,,,,,,
9804,03.01.21 klo 07.32.36 ip.,-2.041,91.673,,,,,,,
9805,03.01.21 klo 08.02.36 ip.,-2.126,92.259,,,,,,,
9806,03.01.21 klo 08.32.36 ip.,-2.169,91.282,,,,,,,
9807,03.01.21 klo 09.02.36 ip.,-2.384,89.670,,,,,,,
9808,03.01.21 klo 09.32.36 ip.,-2.555,90.085,,,,,,,
9809,03.01.21 klo 10.02.36 ip.,-2.813,90.867,,,,,,,
9810,03.01.21 klo 10.32.36 ip.,-3.628,95.751,,,,,,,
9811,03.01.21 klo 11.02.36 ip.,-3.885,95.409,,,,,,,
9812,03.01.21 klo 11.32.36 ip.,-4.271,94.286,,,,,,,
9813,03.02.21 klo 12.02.36 ap.,-4.357,93.089,,,,,,,
9814,03.02.21 klo 12.32.36 ap.,-4.529,93.187,,,,,,,
9815,03.02.21 klo 01.02.36 ap.,-4.829,92.991,,,,,,,
9816,03.02.21 klo 01.32.36 ap.,-5.473,92.234,,,,,,,
9817,03.02.21 klo 02.02.36 ap.,-5.086,91.526,,,,,,,
9818,03.02.21 klo 02.32.36 ap.,-5.215,93.602,,,,,,,
9819,03.02.21 klo 03.02.36 ap.,-5.215,94.481,,,,,,,
9820,03.02.21 klo 03.32.36 ap.,-5.773,92.552,,,,,,,
9821,03.02.21 klo 04.02.36 ap.,-3.928,85.006,,,,,,,
9822,03.02.21 klo 04.32.36 ap.,-3.628,83.492,,,,,,,
9823,03.02.21 klo 05.02.36 ap.,-3.585,81.538,,,,,,,
9824,03.02.21 klo 05.32.36 ap.,-5.387,93.675,,,,,,,
9825,03.02.21 klo 06.02.36 ap.,-6.288,96.899,,,,,,,
9826,03.02.21 klo 06.32.36 ap.,-6.631,97.192,,,,,,,
9827,03.02.21 klo 07.02.36 ap.,-8.561,94.139,,,,,,,
9828,03.02.21 klo 07.32.36 ap.,-10.277,95.116,,,,,,,
9829,03.02.21 klo 08.02.36 ap.,-10.063,96.484,,,,,,,
9830,03.02.21 klo 08.32.36 ap.,-8.261,96.190,,,,,,,
9831,03.02.21 klo 09.02.36 ap.,-8.347,94.774,,,,,,,
9832,03.02.21 klo 09.32.36 ap.,-8.218,95.458,,,,,,,
9833,03.02.21 klo 10.02.36 ap.,-7.189,93.138,,,,,,,
9834,03.02.21 klo 10.32.36 ap.,-5.001,95.385,,,,,,,
9835,03.02.21 klo 11.02.36 ap.,-4.357,93.504,,,,,,,
9836,03.02.21 klo 11.32.36 ap.,-1.268,86.496,,,,,,,
9837,03.02.21 klo 12.02.36 ip.,-0.282,82.491,,,,,,,
9838,03.02.21 klo 12.32.36 ip.,0.062,80.000,,,,,,,
9839,03.02.21 klo 01.02.36 ip.,-0.539,78.462,,,,,,,
9840,03.02.21 klo 01.32.36 ip.,-0.839,84.029,,,,,,,
9841,03.02.21 klo 02.02.36 ip.,-0.882,82.857,,,,,,,
9842,03.02.21 klo 02.32.36 ip.,-0.625,84.347,,,,,,,
9843,03.02.21 klo 03.02.36 ip.,-1.011,84.933,,,,,,,
9844,03.02.21 klo 03.32.36 ip.,-0.539,79.731,,,,,,,
9845,03.02.21 klo 04.02.36 ip.,-1.354,90.403,,,,,,,
9846,03.02.21 klo 04.32.36 ip.,-1.826,93.993,,,,,,,
9847,03.02.21 klo 05.02.36 ip.,-1.697,88.400,,,,,,,
9848,03.02.21 klo 05.32.36 ip.,-2.126,88.987,,,,,,,
9849,03.02.21 klo 06.02.36 ip.,-2.212,89.353,,,,,,,
9850,03.02.21 klo 06.32.36 ip.,-2.470,89.890,,,,,,,
9851,03.02.21 klo 07.02.36 ip.,-2.384,89.890,,,,,,,
9852,03.02.21 klo 07.32.36 ip.,-2.641,88.742,,,,,,,
9853,03.02.21 klo 08.02.36 ip.,-2.941,88.352,,,,,,,
9854,03.02.21 klo 08.32.36 ip.,-3.070,94.969,,,,,,,
9855,03.02.21 klo 09.02.36 ip.,-3.242,94.505,,,,,,,
9856,03.02.21 klo 09.32.36 ip.,-3.370,90.867,,,,,,,
9857,03.02.21 klo 10.02.36 ip.,-3.413,92.625,,,,,,,
9858,03.02.21 klo 10.32.36 ip.,-3.328,92.650,,,,,,,
9859,03.02.21 klo 11.02.36 ip.,-3.499,90.720,,,,,,,
9860,03.02.21 klo 11.32.36 ip.,-3.542,91.526,,,,,,,
9861,03.03.21 klo 12.02.36 ap.,-3.799,86.862,,,,,,,
9862,03.03.21 klo 12.32.36 ap.,-3.628,88.498,,,,,,,
9863,03.03.21 klo 01.02.36 ap.,-3.499,88.010,,,,,,,
9864,03.03.21 klo 01.32.36 ap.,-3.842,84.298,,,,,,,
9865,03.03.21 klo 02.02.36 ap.,-3.413,83.858,,,,,,,
9866,03.03.21 klo 02.32.36 ap.,-3.928,86.032,,,,,,,
9867,03.03.21 klo 03.02.36 ap.,-3.885,84.689,,,,,,,
9868,03.03.21 klo 03.32.36 ap.,-3.928,88.718,,,,,,,
9869,03.03.21 klo 04.02.36 ap.,-3.885,89.499,,,,,,,
9870,03.03.21 klo 04.32.36 ap.,-4.057,86.496,,,,,,,
9871,03.03.21 klo 05.02.36 ap.,-4.572,84.274,,,,,,,
9872,03.03.21 klo 05.32.36 ap.,-4.915,80.171,,,,,,,
9873,03.03.21 klo 06.02.36 ap.,-4.958,92.430,,,,,,,
9874,03.03.21 klo 06.32.36 ap.,-4.915,87.912,,,,,,,
9875,03.03.21 klo 07.02.36 ap.,-5.172,84.542,,,,,,,
9876,03.03.21 klo 07.32.36 ap.,-5.687,80.220,,,,,,,
9877,03.03.21 klo 08.02.36 ap.,-5.687,82.637,,,,,,,
9878,03.03.21 klo 08.32.36 ap.,-5.773,78.120,,,,,,,
9879,03.03.21 klo 09.02.36 ap.,-5.859,80.708,,,,,,,
9880,03.03.21 klo 09.32.36 ap.,-5.687,80.659,,,,,,,
9881,03.03.21 klo 10.02.36 ap.,-5.301,77.900,,,,,,,
9882,03.03.21 klo 10.32.36 ap.,-4.314,73.846,,,,,,,
9883,03.03.21 klo 11.02.36 ap.,-4.786,79.365,,,,,,,
9884,03.03.21 klo 11.32.36 ap.,-6.717,81.880,,,,,,,
9885,03.03.21 klo 12.02.36 ip.,-6.073,78.510,,,,,,,
9886,03.03.21 klo 12.32.36 ip.,-4.786,76.532,,,,,,,
9887,03.03.21 klo 01.02.36 ip.,-4.486,87.521,,,,,,,
9888,03.03.21 klo 01.32.36 ip.,-3.757,81.270,,,,,,,
9889,03.03.21 klo 02.02.36 ip.,-5.344,86.422,,,,,,,
9890,03.03.21 klo 02.32.36 ip.,-5.129,76.972,,,,,,,
9891,03.03.21 klo 03.02.36 ip.,-5.987,77.167,,,,,,,
9892,03.03.21 klo 03.32.36 ip.,-4.314,71.380,,,,,,,
9893,03.03.21 klo 04.02.36 ip.,-5.430,72.357,,,,,,,
9894,03.03.21 klo 04.32.36 ip.,-6.631,75.287,,,,,,,
9895,03.03.21 klo 05.02.36 ip.,-9.677,79.683,,,,,,,
9896,03.03.21 klo 05.32.36 ip.,-12.165,80.733,,,,,,,
9897,03.03.21 klo 06.02.36 ip.,-14.567,85.592,,,,,,,
9898,03.03.21 klo 06.32.36 ip.,-15.511,86.667,,,,,,,
9899,03.03.21 klo 07.02.36 ip.,-15.640,90.134,,,,,,,
9900,03.03.21 klo 07.32.36 ip.,-13.838,91.502,,,,,,,
9901,03.03.21 klo 08.02.36 ip.,-13.023,87.888,,,,,,,
9902,03.03.21 klo 08.32.36 ip.,-14.138,90.549,,,,,,,
9903,03.03.21 klo 09.02.36 ip.,-13.538,90.623,,,,,,,
9904,03.03.21 klo 09.32.36 ip.,-12.851,92.210,,,,,,,
9905,03.03.21 klo 10.02.36 ip.,-12.294,89.988,,,,,,,
9906,03.03.21 klo 10.32.36 ip.,-12.380,91.477,,,,,,,
9907,03.03.21 klo 11.02.36 ip.,-12.337,95.556,,,,,,,
9908,03.03.21 klo 11.32.36 ip.,-8.776,99.756,,,,,,,
9909,03.04.21 klo 12.02.36 ap.,-6.373,94.237,,,,,,,
9910,03.04.21 klo 12.32.36 ap.,-6.888,96.020,,,,,,,
9911,03.04.21 klo 01.02.36 ap.,-8.004,94.896,,,,,,,
9912,03.04.21 klo 01.32.36 ap.,-8.132,94.896,,,,,,,
9913,03.04.21 klo 02.02.36 ap.,-9.076,93.944,,,,,,,
9914,03.04.21 klo 02.32.36 ap.,-9.033,93.626,,,,,,,
9915,03.04.21 klo 03.02.36 ap.,-9.033,91.673,,,,,,,
9916,03.04.21 klo 03.32.36 ap.,-9.033,90.256,,,,,,,
9917,03.04.21 klo 04.02.36 ap.,-10.492,88.938,,,,,,,
9918,03.04.21 klo 04.32.36 ap.,-9.548,88.303,,,,,,,
9919,03.04.21 klo 05.02.36 ap.,-9.848,84.518,,,,,,,
9920,03.04.21 klo 05.32.36 ap.,-10.706,87.277,,,,,,,
9921,03.04.21 klo 06.02.36 ap.,-10.277,84.640,,,,,,,
9922,03.04.21 klo 06.32.36 ap.,-10.063,87.570,,,,,,,
9923,03.04.21 klo 07.02.36 ap.,-9.891,82.540,,,,,,,
9924,03.04.21 klo 07.32.36 ap.,-10.878,78.706,,,,,,,
9925,03.04.21 klo 08.02.36 ap.,-10.235,78.242,,,,,,,
9926,03.04.21 klo 08.32.36 ap.,-9.891,75.385,,,,,,,
9927,03.04.21 klo 09.02.36 ap.,-9.677,77.241,,,,,,,
9928,03.04.21 klo 09.32.36 ap.,-11.564,87.350,,,,,,,
9929,03.04.21 klo 10.02.36 ap.,-11.393,90.354,,,,,,,
9930,03.04.21 klo 10.32.36 ap.,-8.776,83.541,,,,,,,
9931,03.04.21 klo 11.02.36 ap.,-7.274,83.810,,,,,,,
9932,03.04.21 klo 11.32.36 ap.,-7.189,82.442,,,,,,,
9933,03.04.21 klo 12.02.36 ip.,-5.515,75.409,,,,,,,
9934,03.04.21 klo 12.32.36 ip.,-6.974,80.904,,,,,,,
9935,03.04.21 klo 01.02.36 ip.,-5.987,76.557,,,,,,,
9936,03.04.21 klo 01.32.36 ip.,-5.816,72.943,,,,,,,
9937,03.04.21 klo 02.02.36 ip.,-7.017,69.353,,,,,,,
9938,03.04.21 klo 02.32.36 ip.,-4.057,57.778,,,,,,,
9939,03.04.21 klo 03.02.36 ip.,-4.357,54.530,,,,,,,
9940,03.04.21 klo 03.32.36 ip.,-5.172,57.582,,,,,,,
9941,03.04.21 klo 04.02.36 ip.,-6.202,60.171,,,,,,,
9942,03.04.21 klo 04.32.36 ip.,-7.660,65.470,,,,,,,
9943,03.04.21 klo 05.02.36 ip.,-11.050,73.797,,,,,,,
9944,03.04.21 klo 05.32.36 ip.,-10.835,73.895,,,,,,,
9945,03.04.21 klo 06.02.36 ip.,-14.610,78.681,,,,,,,
9946,03.04.21 klo 06.32.36 ip.,-12.422,76.264,,,,,,,
9947,03.04.21 klo 07.02.36 ip.,-14.010,86.471,,,,,,,
9948,03.04.21 klo 07.32.36 ip.,-16.241,85.397,,,,,,,
9949,03.04.21 klo 08.02.36 ip.,-18.128,82.149,,,,,,,
9950,03.04.21 klo 08.32.36 ip.,-18.772,88.620,,,,,,,
9951,03.04.21 klo 09.02.36 ip.,-20.574,90.647,,,,,,,
9952,03.04.21 klo 09.32.36 ip.,-18.557,90.110,,,,,,,
9953,03.04.21 klo 10.02.36 ip.,-20.531,87.741,,,,,,,
9954,03.04.21 klo 10.32.36 ip.,-19.115,89.451,,,,,,,
9955,03.04.21 klo 11.02.36 ip.,-17.270,87.912,,,,,,,
9956,03.04.21 klo 11.32.36 ip.,-17.656,87.302,,,,,,,
9957,03.05.21 klo 12.02.36 ap.,-17.699,89.084,,,,,,,
9958,03.05.21 klo 12.32.36 ap.,-15.511,91.575,,,,,,,
9959,03.05.21 klo 01.02.36 ap.,-13.323,91.331,,,,,,,
9960,03.05.21 klo 01.32.36 ap.,-14.010,90.989,,,,,,,
9961,03.05.21 klo 02.02.36 ap.,-14.610,89.328,,,,,,,
9962,03.05.21 klo 02.32.36 ap.,-16.627,87.741,,,,,,,
9963,03.05.21 klo 03.02.36 ap.,-18.729,87.399,,,,,,,
9964,03.05.21 klo 03.32.36 ap.,-19.887,88.205,,,,,,,
9965,03.05.21 klo 04.02.36 ap.,-20.102,94.701,,,,,,,
9966,03.05.21 klo 04.32.36 ap.,-18.386,90.085,,,,,,,
9967,03.05.21 klo 05.02.36 ap.,-16.241,90.281,,,,,,,
9968,03.05.21 klo 05.32.36 ap.,-15.854,90.305,,,,,,,
9969,03.05.21 klo 06.02.36 ap.,-17.613,90.183,,,,,,,
9970,03.05.21 klo 06.32.36 ap.,-14.010,94.505,,,,,,,
9971,03.05.21 klo 07.02.36 ap.,-13.924,94.530,,,,,,,
9972,03.05.21 klo 07.32.36 ap.,-17.528,88.205,,,,,,,
9973,03.05.21 klo 08.02.36 ap.,-19.158,88.352,,,,,,,
9974,03.05.21 klo 08.32.36 ap.,-19.158,87.521,,,,,,,
9975,03.05.21 klo 09.02.36 ap.,-18.428,88.523,,,,,,,
9976,03.05.21 klo 09.32.36 ap.,-17.742,86.984,,,,,,,
9977,03.05.21 klo 10.02.36 ap.,-17.099,88.571,,,,,,,
9978,03.05.21 klo 10.32.36 ap.,-16.970,84.835,,,,,,,
9979,03.05.21 klo 11.02.36 ap.,-17.227,81.538,,,,,,,
9980,03.05.21 klo 11.32.36 ap.,-13.709,85.031,,,,,,,
9981,03.05.21 klo 12.02.36 ip.,-10.363,82.637,,,,,,,
9982,03.05.21 klo 12.32.36 ip.,-9.677,79.560,,,,,,,
9983,03.05.21 klo 01.02.36 ip.,-8.690,74.676,,,,,,,
9984,03.05.21 klo 01.32.36 ip.,-7.918,68.669,,,,,,,
9985,03.05.21 klo 02.02.36 ip.,-9.205,74.603,,,,,,,
9986,03.05.21 klo 02.32.36 ip.,-8.089,70.354,,,,,,,
9987,03.05.21 klo 03.02.36 ip.,-7.875,72.283,,,,,,,
9988,03.05.21 klo 03.32.36 ip.,-7.660,72.454,,,,,,,
9989,03.05.21 klo 04.02.36 ip.,-7.746,73.773,,,,,,,
9990,03.05.21 klo 04.32.36 ip.,-8.047,74.408,,,,,,,
9991,03.05.21 klo 05.02.36 ip.,-8.476,74.286,,,,,,,
9992,03.05.21 klo 05.32.36 ip.,-8.433,75.385,,,,,,,
9993,03.05.21 klo 06.02.36 ip.,-8.819,77.509,,,,,,,
9994,03.05.21 klo 06.32.36 ip.,-8.132,79.316,,,,,,,
9995,03.05.21 klo 07.02.36 ip.,-7.875,79.756,,,,,,,
9996,03.05.21 klo 07.32.36 ip.,-7.403,81.490,,,,,,,
9997,03.05.21 klo 08.02.36 ip.,-6.845,83.028,,,,,,,
9998,03.05.21 klo 08.32.36 ip.,-6.760,84.444,,,,,,,
9999,03.05.21 klo 09.02.36 ip.,-6.974,88.230,,,,,,,
10000,03.05.21 klo 09.32.36 ip.,-6.373,91.722,,,,,,,
10001,03.05.21 klo 10.02.36 ip.,-5.687,91.038,,,,,,,
10002,03.05.21 klo 10.32.36 ip.,-5.515,92.918,,,,,,,
10003,03.05.21 klo 11.02.36 ip.,-5.473,95.140,,,,,,,
10004,03.05.21 klo 11.32.36 ip.,-5.387,95.482,,,,,,,
10005,03.06.21 klo 12.02.36 ap.,-5.129,95.287,,,,,,,
10006,03.06.21 klo 12.32.36 ap.,-5.086,95.116,,,,,,,
10007,03.06.21 klo 01.02.36 ap.,-5.172,95.360,,,,,,,
10008,03.06.21 klo 01.32.36 ap.,-4.872,95.360,,,,,,,
10009,03.06.21 klo 02.02.36 ap.,-4.915,96.068,,,,,,,
10010,03.06.21 klo 02.32.36 ap.,-4.958,95.678,,,,,,,
10011,03.06.21 klo 03.02.36 ap.,-5.387,95.751,,,,,,,
10012,03.06.21 klo 03.32.36 ap.,-5.258,95.800,,,,,,,
10013,03.06.21 klo 04.02.36 ap.,-8.433,92.283,,,,,,,
10014,03.06.21 klo 04.32.36 ap.,-5.001,84.493,,,,,,,
10015,03.06.21 klo 05.02.36 ap.,-8.218,89.768,,,,,,,
