"Plot Title:  20849250"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849250, SEN S/N: 20849250)","RH, % (LGR S/N: 20849250, SEN S/N: 20849250)","Coupler Detached (LGR S/N: 20849250)","End Of File (LGR S/N: 20849250)"
3495,10.28.20 klo 09.43.31 ap.,-12.894,97.216,,
3496,10.28.20 klo 10.13.31 ap.,-12.079,93.187,,
3497,10.28.20 klo 10.43.31 ap.,-10.063,90.330,,
3498,10.28.20 klo 11.13.31 ap.,-10.878,90.623,,
3499,10.28.20 klo 11.43.31 ap.,-11.479,91.746,,
3500,10.28.20 klo 12.13.31 ip.,-11.564,94.164,,
3501,10.28.20 klo 12.43.31 ip.,-7.832,86.862,,
3502,10.28.20 klo 01.13.31 ip.,-6.845,88.352,,
3503,10.28.20 klo 01.43.31 ip.,-7.017,91.429,,
3504,10.28.20 klo 02.13.31 ip.,-5.430,77.265,,
3505,10.28.20 klo 02.43.31 ip.,-7.618,79.707,,
3506,10.28.20 klo 03.13.31 ip.,-11.221,88.938,,
3507,10.28.20 klo 03.43.31 ip.,-10.878,89.499,,
3508,10.28.20 klo 04.13.31 ip.,-10.235,95.702,,
3509,10.28.20 klo 04.43.31 ip.,-8.647,95.800,,
3510,10.28.20 klo 05.13.31 ip.,-8.347,96.435,,
3511,10.28.20 klo 05.43.31 ip.,-7.746,97.509,,
3512,10.28.20 klo 06.13.31 ip.,-6.974,100.000,,
3513,10.28.20 klo 06.43.31 ip.,-7.660,96.703,,
3514,10.28.20 klo 07.13.31 ip.,-10.020,94.457,,
3515,10.28.20 klo 07.43.31 ip.,-12.294,94.066,,
3516,10.28.20 klo 08.13.31 ip.,-13.323,91.331,,
3517,10.28.20 klo 08.43.31 ip.,-11.779,95.116,,
3518,10.28.20 klo 09.13.31 ip.,-13.238,92.039,,
3519,10.28.20 klo 09.43.31 ip.,-13.795,94.896,,
3520,10.28.20 klo 10.13.31 ip.,-14.439,93.309,,
3521,10.28.20 klo 10.43.31 ip.,-14.224,94.847,,
3522,10.28.20 klo 11.13.31 ip.,-14.525,92.283,,
3523,10.28.20 klo 11.43.31 ip.,-14.138,92.747,,
3524,10.29.20 klo 12.13.31 ap.,-13.881,92.991,,
3525,10.29.20 klo 12.43.31 ap.,-15.125,91.819,,
3526,10.29.20 klo 01.13.31 ap.,-13.924,95.775,,
3527,10.29.20 klo 01.43.31 ap.,-15.425,90.794,,
3528,10.29.20 klo 02.13.31 ap.,-14.696,93.455,,
3529,10.29.20 klo 02.43.31 ap.,-15.039,92.039,,
3530,10.29.20 klo 03.13.31 ap.,-14.911,93.480,,
3531,10.29.20 klo 03.43.31 ap.,-15.297,93.431,,
3532,10.29.20 klo 04.13.31 ap.,-14.696,95.873,,
3533,10.29.20 klo 04.43.31 ap.,-14.911,91.526,,
3534,10.29.20 klo 05.13.31 ap.,-14.739,95.360,,
3535,10.29.20 klo 05.43.31 ap.,-15.254,91.770,,
3536,10.29.20 klo 06.13.31 ap.,-15.125,96.386,,
3537,10.29.20 klo 06.43.31 ap.,-14.610,94.432,,
3538,10.29.20 klo 07.13.31 ap.,-14.096,93.382,,
3539,10.29.20 klo 07.43.31 ap.,-14.310,92.698,,
3540,10.29.20 klo 08.13.31 ap.,-14.567,95.311,,
3541,10.29.20 klo 08.43.31 ap.,-13.924,93.333,,
3542,10.29.20 klo 09.13.31 ap.,-12.723,94.335,,
3543,10.29.20 klo 09.43.31 ap.,-14.096,95.189,,
3544,10.29.20 klo 10.13.31 ap.,-12.380,93.773,,
3545,10.29.20 klo 10.43.31 ap.,-11.436,94.847,,
3546,10.29.20 klo 11.13.31 ap.,-11.436,92.479,,
3547,10.29.20 klo 11.43.31 ap.,-8.175,94.286,,
3548,10.29.20 klo 12.13.31 ip.,-6.073,90.403,,
3549,10.29.20 klo 12.43.31 ip.,-4.700,95.482,,
3550,10.29.20 klo 01.13.31 ip.,-2.255,92.479,,
3551,10.29.20 klo 01.43.31 ip.,-2.727,94.969,,
3552,10.29.20 klo 02.13.31 ip.,-2.298,96.044,,
3553,10.29.20 klo 02.43.31 ip.,-2.598,97.827,,
3554,10.29.20 klo 03.13.31 ip.,-2.470,99.560,,
3555,10.29.20 klo 03.43.31 ip.,-2.598,99.658,,
3556,10.29.20 klo 04.13.31 ip.,-3.413,96.459,,
3557,10.29.20 klo 04.43.31 ip.,-6.588,94.725,,
3558,10.29.20 klo 05.13.31 ip.,-8.733,94.628,,
3559,10.29.20 klo 05.43.31 ip.,-5.944,100.000,,
3560,10.29.20 klo 06.13.31 ip.,-6.588,100.000,,
3561,10.29.20 klo 06.43.31 ip.,-7.317,96.508,,
3562,10.29.20 klo 07.13.31 ip.,-8.261,95.556,,
3563,10.29.20 klo 07.43.31 ip.,-9.977,96.020,,
3564,10.29.20 klo 08.13.31 ip.,-10.192,93.822,,
3565,10.29.20 klo 08.43.31 ip.,-9.848,96.386,,
3566,10.29.20 klo 09.13.31 ip.,-9.462,94.261,,
3567,10.29.20 klo 09.43.31 ip.,-7.446,98.315,,
3568,10.29.20 klo 10.13.31 ip.,-4.700,99.683,,
3569,10.29.20 klo 10.43.31 ip.,-7.189,97.753,,
3570,10.29.20 klo 11.13.31 ip.,-8.948,98.510,,
3571,10.29.20 klo 11.43.31 ip.,-9.806,98.437,,
3572,10.30.20 klo 12.13.31 ap.,-5.558,97.338,,
3573,10.30.20 klo 12.43.31 ap.,-6.459,97.900,,
3574,10.30.20 klo 01.13.31 ap.,-6.459,97.729,,
3575,10.30.20 klo 01.43.31 ap.,-9.291,96.459,,
3576,10.30.20 klo 02.13.31 ap.,-11.050,93.822,,
3577,10.30.20 klo 02.43.31 ap.,-11.393,93.602,,
3578,10.30.20 klo 03.13.31 ap.,-5.902,98.266,,
3579,10.30.20 klo 03.43.31 ap.,-5.515,94.554,,
3580,10.30.20 klo 04.13.31 ap.,-6.159,94.212,,
3581,10.30.20 klo 04.43.31 ap.,-10.149,95.800,,
3582,10.30.20 klo 05.13.31 ap.,-10.235,91.648,,
3583,10.30.20 klo 05.43.31 ap.,-12.980,93.773,,
3584,10.30.20 klo 06.13.31 ap.,-10.235,93.553,,
3585,10.30.20 klo 06.43.31 ap.,-10.106,93.773,,
3586,10.30.20 klo 07.13.31 ap.,-9.291,93.602,,
3587,10.30.20 klo 07.43.31 ap.,-8.433,90.672,,
3588,10.30.20 klo 08.13.31 ap.,-7.703,95.385,,
3589,10.30.20 klo 08.43.31 ap.,-7.532,93.773,,
3590,10.30.20 klo 09.13.31 ap.,-9.205,90.696,,
3591,10.30.20 klo 09.43.31 ap.,-12.508,92.063,,
3592,10.30.20 klo 10.13.31 ap.,-12.980,90.037,,
3593,10.30.20 klo 10.43.31 ap.,-13.409,93.309,,
3594,10.30.20 klo 11.13.31 ap.,-8.433,80.024,,
3595,10.30.20 klo 11.43.31 ap.,-8.519,86.154,,
3596,10.30.20 klo 12.13.31 ip.,-10.320,92.991,,
3597,10.30.20 klo 12.43.31 ip.,-7.532,90.647,,
3598,10.30.20 klo 01.13.31 ip.,-5.987,81.685,,
3599,10.30.20 klo 01.43.31 ip.,-4.700,75.458,,
3600,10.30.20 klo 02.13.31 ip.,-1.612,75.482,,
3601,10.30.20 klo 02.43.31 ip.,-5.344,86.862,,
3602,10.30.20 klo 03.13.31 ip.,-5.301,88.816,,
3603,10.30.20 klo 03.43.31 ip.,-5.473,90.696,,
3604,10.30.20 klo 04.13.31 ip.,-6.331,94.750,,
3605,10.30.20 klo 04.43.31 ip.,-5.773,94.603,,
3606,10.30.20 klo 05.13.31 ip.,-6.631,96.166,,
3607,10.30.20 klo 05.43.31 ip.,-6.588,97.582,,
3608,10.30.20 klo 06.13.31 ip.,-7.403,95.873,,
3609,10.30.20 klo 06.43.31 ip.,-9.763,94.945,,
3610,10.30.20 klo 07.13.31 ip.,-13.881,90.256,,
3611,10.30.20 klo 07.43.31 ip.,-15.940,89.060,,
3612,10.30.20 klo 08.13.31 ip.,-12.122,88.083,,
3613,10.30.20 klo 08.43.31 ip.,-8.776,87.668,,
3614,10.30.20 klo 09.13.31 ip.,-10.063,87.888,,
3615,10.30.20 klo 09.43.31 ip.,-10.706,88.669,,
3616,10.30.20 klo 10.13.31 ip.,-11.522,89.426,,
3617,10.30.20 klo 10.43.31 ip.,-12.894,90.745,,
3618,10.30.20 klo 11.13.31 ip.,-12.122,92.112,,
3619,10.30.20 klo 11.43.31 ip.,-11.135,94.530,,
3620,10.31.20 klo 12.13.31 ap.,-12.294,96.288,,
3621,10.31.20 klo 12.43.31 ap.,-9.891,92.234,,
3622,10.31.20 klo 01.13.31 ap.,-12.079,93.040,,
3623,10.31.20 klo 01.43.31 ap.,-12.680,91.673,,
3624,10.31.20 klo 02.13.31 ap.,-11.564,94.212,,
3625,10.31.20 klo 02.43.31 ap.,-9.848,94.017,,
3626,10.31.20 klo 03.13.31 ap.,-10.921,94.408,,
3627,10.31.20 klo 03.43.31 ap.,-9.205,93.578,,
3628,10.31.20 klo 04.13.31 ap.,-10.535,94.774,,
3629,10.31.20 klo 04.43.31 ap.,-6.802,87.619,,
3630,10.31.20 klo 05.13.31 ap.,-6.288,87.497,,
3631,10.31.20 klo 05.43.31 ap.,-6.373,85.641,,
3632,10.31.20 klo 06.13.31 ap.,-6.845,89.426,,
3633,10.31.20 klo 06.43.31 ap.,-7.017,89.646,,
3634,10.31.20 klo 07.13.31 ap.,-7.017,90.623,,
3635,10.31.20 klo 07.43.31 ap.,-6.717,89.817,,
3636,10.31.20 klo 08.13.31 ap.,-6.674,90.256,,
3637,10.31.20 klo 08.43.31 ap.,-6.373,90.647,,
3638,10.31.20 klo 09.13.31 ap.,-6.416,90.916,,
3639,10.31.20 klo 09.43.31 ap.,-6.331,88.303,,
3640,10.31.20 klo 10.13.31 ap.,-6.717,92.210,,
3641,10.31.20 klo 10.43.31 ap.,-6.931,92.137,,
3642,10.31.20 klo 11.13.31 ap.,-6.631,94.090,,
3643,10.31.20 klo 11.43.31 ap.,-5.944,91.624,,
3644,10.31.20 klo 12.13.31 ip.,-5.301,89.744,,
3645,10.31.20 klo 12.43.31 ip.,-5.301,90.891,,
3646,10.31.20 klo 01.13.31 ip.,-4.657,88.889,,
3647,10.31.20 klo 01.43.31 ip.,-4.786,91.282,,
3648,10.31.20 klo 02.13.31 ip.,-3.285,83.272,,
3649,10.31.20 klo 02.43.31 ip.,-4.057,89.890,,
3650,10.31.20 klo 03.13.31 ip.,-4.400,90.940,,
3651,10.31.20 klo 03.43.31 ip.,-5.172,92.650,,
3652,10.31.20 klo 04.13.31 ip.,-5.430,93.065,,
3653,10.31.20 klo 04.43.31 ip.,-6.159,92.650,,
3654,10.31.20 klo 05.13.31 ip.,-6.288,93.626,,
3655,10.31.20 klo 05.43.31 ip.,-8.047,97.460,,
3656,10.31.20 klo 06.13.31 ip.,-9.248,96.337,,
3657,10.31.20 klo 06.43.31 ip.,-8.004,100.000,,
3658,10.31.20 klo 07.13.31 ip.,-9.891,99.853,,
3659,10.31.20 klo 07.43.31 ip.,-11.393,98.291,,
3660,10.31.20 klo 08.13.31 ip.,-11.221,97.411,,
3661,10.31.20 klo 08.43.31 ip.,-11.908,94.750,,
3662,10.31.20 klo 09.13.31 ip.,-11.736,96.557,,
3663,10.31.20 klo 09.43.31 ip.,-11.993,94.457,,
3664,10.31.20 klo 10.13.31 ip.,-11.050,94.628,,
3665,10.31.20 klo 10.43.31 ip.,-10.621,96.654,,
3666,10.31.20 klo 11.13.31 ip.,-9.033,96.557,,
3667,10.31.20 klo 11.43.31 ip.,-7.875,100.000,,
3668,11.01.20 klo 12.13.31 ap.,-10.277,97.607,,
3669,11.01.20 klo 12.43.31 ap.,-9.848,98.926,,
3670,11.01.20 klo 01.13.31 ap.,-9.977,95.433,,
3671,11.01.20 klo 01.43.31 ap.,-8.819,94.823,,
3672,11.01.20 klo 02.13.31 ap.,-6.631,97.167,,
3673,11.01.20 klo 02.43.31 ap.,-4.829,96.264,,
3674,11.01.20 klo 03.13.31 ap.,-3.971,94.945,,
3675,11.01.20 klo 03.43.31 ap.,-4.615,93.602,,
3676,11.01.20 klo 04.13.31 ap.,-4.615,95.507,,
3677,11.01.20 klo 04.43.31 ap.,-4.572,96.679,,
3678,11.01.20 klo 05.13.31 ap.,-4.357,96.068,,
3679,11.01.20 klo 05.43.31 ap.,-4.700,95.385,,
3680,11.01.20 klo 06.13.31 ap.,-2.298,92.821,,
3681,11.01.20 klo 06.43.31 ap.,-3.671,94.359,,
3682,11.01.20 klo 07.13.31 ap.,-4.829,94.969,,
3683,11.01.20 klo 07.43.31 ap.,-8.132,97.314,,
3684,11.01.20 klo 08.13.31 ap.,-7.618,97.582,,
3685,11.01.20 klo 08.43.31 ap.,-7.403,97.875,,
3686,11.01.20 klo 09.13.31 ap.,-6.674,98.535,,
3687,11.01.20 klo 09.43.31 ap.,-5.859,99.072,,
3688,11.01.20 klo 10.13.31 ap.,-5.430,99.267,,
3689,11.01.20 klo 10.43.31 ap.,-5.086,99.438,,
3690,11.01.20 klo 11.13.31 ap.,-4.271,100.000,,
3691,11.01.20 klo 11.43.31 ap.,-3.370,100.000,,
3692,11.01.20 klo 12.13.31 ip.,-2.856,100.000,,
3693,11.01.20 klo 12.43.31 ip.,-2.083,100.000,,
3694,11.01.20 klo 01.13.31 ip.,-1.183,100.000,,
3695,11.01.20 klo 01.43.31 ip.,-1.097,100.000,,
3696,11.01.20 klo 02.13.31 ip.,-1.054,100.000,,
3697,11.01.20 klo 02.43.31 ip.,-0.668,100.000,,
3698,11.01.20 klo 03.13.31 ip.,-0.496,100.000,,
3699,11.01.20 klo 03.43.31 ip.,-0.282,100.000,,
3700,11.01.20 klo 04.13.31 ip.,-0.239,100.000,,
3701,11.01.20 klo 04.43.31 ip.,-0.453,100.000,,
3702,11.01.20 klo 05.13.31 ip.,-0.582,100.000,,
3703,11.01.20 klo 05.43.31 ip.,-0.625,100.000,,
3704,11.01.20 klo 06.13.31 ip.,-0.196,100.000,,
3705,11.01.20 klo 06.43.31 ip.,0.104,100.000,,
3706,11.01.20 klo 07.13.31 ip.,0.190,100.000,,
3707,11.01.20 klo 07.43.31 ip.,0.533,100.000,,
3708,11.01.20 klo 08.13.31 ip.,0.920,100.000,,
3709,11.01.20 klo 08.43.31 ip.,0.748,100.000,,
3710,11.01.20 klo 09.13.31 ip.,0.877,100.000,,
3711,11.01.20 klo 09.43.31 ip.,1.134,100.000,,
3712,11.01.20 klo 10.13.31 ip.,0.834,100.000,,
3713,11.01.20 klo 10.43.31 ip.,1.177,100.000,,
3714,11.01.20 klo 11.13.31 ip.,1.606,100.000,,
3715,11.01.20 klo 11.43.31 ip.,1.563,100.000,,
3716,11.02.20 klo 12.13.31 ap.,1.391,100.000,,
3717,11.02.20 klo 12.43.31 ap.,1.563,100.000,,
3718,11.02.20 klo 01.13.31 ap.,1.434,100.000,,
3719,11.02.20 klo 01.43.31 ap.,1.306,100.000,,
3720,11.02.20 klo 02.13.31 ap.,1.306,100.000,,
3721,11.02.20 klo 02.43.31 ap.,1.349,100.000,,
3722,11.02.20 klo 03.13.31 ap.,1.391,100.000,,
3723,11.02.20 klo 03.43.31 ap.,1.349,100.000,,
3724,11.02.20 klo 04.13.31 ap.,1.649,100.000,,
3725,11.02.20 klo 04.43.31 ap.,1.477,100.000,,
3726,11.02.20 klo 05.13.31 ap.,1.349,100.000,,
3727,11.02.20 klo 05.43.31 ap.,0.920,100.000,,
3728,11.02.20 klo 06.13.31 ap.,1.005,100.000,,
3729,11.02.20 klo 06.43.31 ap.,0.877,100.000,,
3730,11.02.20 klo 07.13.31 ap.,0.791,100.000,,
3731,11.02.20 klo 07.43.31 ap.,1.048,100.000,,
3732,11.02.20 klo 08.13.31 ap.,1.220,100.000,,
3733,11.02.20 klo 08.43.31 ap.,1.477,100.000,,
3734,11.02.20 klo 09.13.31 ap.,1.391,100.000,,
3735,11.02.20 klo 09.43.31 ap.,1.434,100.000,,
3736,11.02.20 klo 10.13.31 ap.,1.520,100.000,,
3737,11.02.20 klo 10.43.31 ap.,1.477,100.000,,
3738,11.02.20 klo 11.13.31 ap.,1.692,100.000,,
3739,11.02.20 klo 11.43.31 ap.,1.692,100.000,,
3740,11.02.20 klo 12.13.31 ip.,1.563,100.000,,
3741,11.02.20 klo 12.43.31 ip.,1.477,100.000,,
3742,11.02.20 klo 01.13.31 ip.,1.477,100.000,,
3743,11.02.20 klo 01.43.31 ip.,1.434,100.000,,
3744,11.02.20 klo 02.13.31 ip.,1.477,100.000,,
3745,11.02.20 klo 02.43.31 ip.,1.434,100.000,,
3746,11.02.20 klo 03.13.31 ip.,1.263,100.000,,
3747,11.02.20 klo 03.43.31 ip.,1.091,100.000,,
3748,11.02.20 klo 04.13.31 ip.,0.962,100.000,,
3749,11.02.20 klo 04.43.31 ip.,0.877,100.000,,
3750,11.02.20 klo 05.13.31 ip.,0.834,100.000,,
3751,11.02.20 klo 05.43.31 ip.,0.791,100.000,,
3752,11.02.20 klo 06.13.31 ip.,0.576,100.000,,
3753,11.02.20 klo 06.43.31 ip.,0.405,100.000,,
3754,11.02.20 klo 07.13.31 ip.,0.062,100.000,,
3755,11.02.20 klo 07.43.31 ip.,-0.153,100.000,,
3756,11.02.20 klo 08.13.31 ip.,-0.367,100.000,,
3757,11.02.20 klo 08.43.31 ip.,-0.582,100.000,,
3758,11.02.20 klo 09.13.31 ip.,-0.711,100.000,,
3759,11.02.20 klo 09.43.31 ip.,-0.796,100.000,,
3760,11.02.20 klo 10.13.31 ip.,-0.754,100.000,,
3761,11.02.20 klo 10.43.31 ip.,-0.668,100.000,,
3762,11.02.20 klo 11.13.31 ip.,-0.625,100.000,,
3763,11.02.20 klo 11.43.31 ip.,-0.539,100.000,,
3764,11.03.20 klo 12.13.31 ap.,-0.196,100.000,,
3765,11.03.20 klo 12.43.31 ap.,-0.024,100.000,,
3766,11.03.20 klo 01.13.31 ap.,0.019,100.000,,
3767,11.03.20 klo 01.43.31 ap.,0.062,100.000,,
3768,11.03.20 klo 02.13.31 ap.,0.190,100.000,,
3769,11.03.20 klo 02.43.31 ap.,0.362,100.000,,
3770,11.03.20 klo 03.13.31 ap.,0.748,100.000,,
3771,11.03.20 klo 03.43.31 ap.,1.349,100.000,,
3772,11.03.20 klo 04.13.31 ap.,1.263,98.413,,
3773,11.03.20 klo 04.43.31 ap.,1.434,97.607,,
3774,11.03.20 klo 05.13.31 ap.,1.778,96.532,,
3775,11.03.20 klo 05.43.31 ap.,1.778,96.435,,
3776,11.03.20 klo 06.13.31 ap.,1.778,96.850,,
3777,11.03.20 klo 06.43.31 ap.,1.820,98.315,,
3778,11.03.20 klo 07.13.31 ap.,1.778,98.388,,
3779,11.03.20 klo 07.43.31 ap.,1.735,97.875,,
3780,11.03.20 klo 08.13.31 ap.,1.820,98.535,,
3781,11.03.20 klo 08.43.31 ap.,1.992,97.289,,
3782,11.03.20 klo 09.13.31 ap.,1.692,99.072,,
3783,11.03.20 klo 09.43.31 ap.,1.606,99.121,,
3784,11.03.20 klo 10.13.31 ap.,2.121,98.559,,
3785,11.03.20 klo 10.43.31 ap.,2.679,93.895,,
3786,11.03.20 klo 11.13.31 ap.,2.207,97.509,,
3787,11.03.20 klo 11.43.31 ap.,2.164,96.093,,
3788,11.03.20 klo 12.13.31 ip.,1.778,97.631,,
3789,11.03.20 klo 12.43.31 ip.,1.735,95.995,,
3790,11.03.20 klo 01.13.31 ip.,1.306,95.873,,
3791,11.03.20 klo 01.43.31 ip.,1.048,95.189,,
3792,11.03.20 klo 02.13.31 ip.,0.834,92.650,,
3793,11.03.20 klo 02.43.31 ip.,0.834,90.501,,
3794,11.03.20 klo 03.13.31 ip.,0.662,89.524,,
3795,11.03.20 klo 03.43.31 ip.,0.662,86.764,,
3796,11.03.20 klo 04.13.31 ip.,-0.582,91.746,,
3797,11.03.20 klo 04.43.31 ip.,-1.526,92.503,,
3798,11.03.20 klo 05.13.31 ip.,-3.027,95.092,,
3799,11.03.20 klo 05.43.31 ip.,-4.143,95.604,,
3800,11.03.20 klo 06.13.31 ip.,-5.001,99.121,,
3801,11.03.20 klo 06.43.31 ip.,-1.225,89.744,,
3802,11.03.20 klo 07.13.31 ip.,-1.225,92.015,,
3803,11.03.20 klo 07.43.31 ip.,-1.483,92.210,,
3804,11.03.20 klo 08.13.31 ip.,-1.140,89.695,,
3805,11.03.20 klo 08.43.31 ip.,-0.110,85.470,,
3806,11.03.20 klo 09.13.31 ip.,-1.869,91.502,,
3807,11.03.20 klo 09.43.31 ip.,0.791,80.000,,
3808,11.03.20 klo 10.13.31 ip.,0.019,82.271,,
3809,11.03.20 klo 10.43.31 ip.,0.019,81.880,,
3810,11.03.20 klo 11.13.31 ip.,-0.539,83.004,,
3811,11.03.20 klo 11.43.31 ip.,-0.367,83.858,,
3812,11.04.20 klo 12.13.31 ap.,-0.282,82.711,,
3813,11.04.20 klo 12.43.31 ap.,-1.440,85.885,,
3814,11.04.20 klo 01.13.31 ap.,-0.453,82.906,,
3815,11.04.20 klo 01.43.31 ap.,-1.054,86.252,,
3816,11.04.20 klo 02.13.31 ap.,-0.711,82.784,,
3817,11.04.20 klo 02.43.31 ap.,-0.282,81.270,,
3818,11.04.20 klo 03.13.31 ap.,-1.311,83.199,,
3819,11.04.20 klo 03.43.31 ap.,-1.311,83.346,,
3820,11.04.20 klo 04.13.31 ap.,-0.067,79.463,,
3821,11.04.20 klo 04.43.31 ap.,-0.625,80.855,,
3822,11.04.20 klo 05.13.31 ap.,-0.496,79.780,,
3823,11.04.20 klo 05.43.31 ap.,-0.453,79.096,,
3824,11.04.20 klo 06.13.31 ap.,-0.582,79.048,,
3825,11.04.20 klo 06.43.31 ap.,-0.754,80.195,,
3826,11.04.20 klo 07.13.31 ap.,-0.839,82.759,,
3827,11.04.20 klo 07.43.31 ap.,-1.054,82.882,,
3828,11.04.20 klo 08.13.31 ap.,-0.754,83.443,,
3829,11.04.20 klo 08.43.31 ap.,-0.410,83.004,,
3830,11.04.20 klo 09.13.31 ap.,-0.496,83.150,,
3831,11.04.20 klo 09.43.31 ap.,-0.925,86.105,,
3832,11.04.20 klo 10.13.31 ap.,-0.496,85.226,,
3833,11.04.20 klo 10.43.31 ap.,-0.582,86.374,,
3834,11.04.20 klo 11.13.31 ap.,-0.239,87.155,,
3835,11.04.20 klo 11.43.31 ap.,-0.067,88.181,,
3836,11.04.20 klo 12.13.31 ip.,0.190,87.912,,
3837,11.04.20 klo 12.43.31 ip.,0.362,87.766,,
3838,11.04.20 klo 01.13.31 ip.,0.834,86.325,,
3839,11.04.20 klo 01.43.31 ip.,1.005,86.374,,
3840,11.04.20 klo 02.13.31 ip.,0.962,86.252,,
3841,11.04.20 klo 02.43.31 ip.,0.705,87.888,,
3842,11.04.20 klo 03.13.31 ip.,0.705,86.593,,
3843,11.04.20 klo 03.43.31 ip.,0.147,87.692,,
3844,11.04.20 klo 04.13.31 ip.,-0.024,86.642,,
3845,11.04.20 klo 04.43.31 ip.,-0.110,85.885,,
3846,11.04.20 klo 05.13.31 ip.,-0.839,87.424,,
3847,11.04.20 klo 05.43.31 ip.,-1.268,88.425,,
3848,11.04.20 klo 06.13.31 ip.,-0.754,87.350,,
3849,11.04.20 klo 06.43.31 ip.,-1.140,88.010,,
3850,11.04.20 klo 07.13.31 ip.,-2.384,90.989,,
3851,11.04.20 klo 07.43.31 ip.,-0.754,86.105,,
3852,11.04.20 klo 08.13.31 ip.,-0.539,85.177,,
3853,11.04.20 klo 08.43.31 ip.,-0.882,85.372,,
3854,11.04.20 klo 09.13.31 ip.,-1.011,86.178,,
3855,11.04.20 klo 09.43.31 ip.,-1.097,85.958,,
3856,11.04.20 klo 10.13.31 ip.,-1.183,86.545,,
3857,11.04.20 klo 10.43.31 ip.,-1.268,86.618,,
3858,11.04.20 klo 11.13.31 ip.,-1.526,87.082,,
3859,11.04.20 klo 11.43.31 ip.,-1.225,87.179,,
3860,11.05.20 klo 12.13.31 ap.,-0.839,86.569,,
3861,11.05.20 klo 12.43.31 ap.,-0.796,87.961,,
3862,11.05.20 klo 01.13.31 ap.,-0.367,87.009,,
3863,11.05.20 klo 01.43.31 ap.,-0.282,86.911,,
3864,11.05.20 klo 02.13.31 ap.,-0.496,89.158,,
3865,11.05.20 klo 02.43.31 ap.,-0.239,89.206,,
3866,11.05.20 klo 03.13.31 ap.,-0.153,89.915,,
3867,11.05.20 klo 03.43.31 ap.,-0.239,90.452,,
3868,11.05.20 klo 04.13.31 ap.,-0.539,91.526,,
3869,11.05.20 klo 04.43.31 ap.,-0.582,92.063,,
3870,11.05.20 klo 05.13.31 ap.,-0.582,95.214,,
3871,11.05.20 klo 05.43.31 ap.,-0.668,98.291,,
3872,11.05.20 klo 06.13.31 ap.,-0.453,96.801,,
3873,11.05.20 klo 06.43.31 ap.,-0.282,95.433,,
3874,11.05.20 klo 07.13.31 ap.,-0.796,99.389,,
3875,11.05.20 klo 07.43.31 ap.,-0.796,100.000,,
3876,11.05.20 klo 08.13.31 ap.,-0.582,100.000,,
3877,11.05.20 klo 08.43.31 ap.,-0.582,100.000,,
3878,11.05.20 klo 09.13.31 ap.,-0.410,100.000,,
3879,11.05.20 klo 09.43.31 ap.,-0.110,100.000,,
3880,11.05.20 klo 10.13.31 ap.,-0.325,100.000,,
3881,11.05.20 klo 10.43.31 ap.,-0.539,100.000,,
3882,11.05.20 klo 11.13.31 ap.,-0.711,100.000,,
3883,11.05.20 klo 11.43.31 ap.,-0.539,100.000,,
3884,11.05.20 klo 12.13.31 ip.,-0.668,100.000,,
3885,11.05.20 klo 12.43.31 ip.,-0.367,100.000,,
3886,11.05.20 klo 01.13.31 ip.,-0.325,100.000,,
3887,11.05.20 klo 01.43.31 ip.,-0.453,100.000,,
3888,11.05.20 klo 02.13.31 ip.,-0.325,100.000,,
3889,11.05.20 klo 02.43.31 ip.,-0.882,100.000,,
3890,11.05.20 klo 03.13.31 ip.,-1.011,100.000,,
3891,11.05.20 klo 03.43.31 ip.,-1.311,99.902,,
3892,11.05.20 klo 04.13.31 ip.,-1.569,99.976,,
3893,11.05.20 klo 04.43.31 ip.,-1.569,100.000,,
3894,11.05.20 klo 05.13.31 ip.,-1.397,100.000,,
3895,11.05.20 klo 05.43.31 ip.,-1.483,100.000,,
3896,11.05.20 klo 06.13.31 ip.,-1.354,100.000,,
3897,11.05.20 klo 06.43.31 ip.,-1.225,100.000,,
3898,11.05.20 klo 07.13.31 ip.,-1.140,100.000,,
3899,11.05.20 klo 07.43.31 ip.,-0.968,100.000,,
3900,11.05.20 klo 08.13.31 ip.,-1.225,100.000,,
3901,11.05.20 klo 08.43.31 ip.,-2.512,100.000,,
3902,11.05.20 klo 09.13.31 ip.,-0.968,100.000,,
3903,11.05.20 klo 09.43.31 ip.,-0.711,100.000,,
3904,11.05.20 klo 10.13.31 ip.,-0.625,100.000,,
3905,11.05.20 klo 10.43.31 ip.,-0.582,100.000,,
3906,11.05.20 klo 11.13.31 ip.,-0.496,100.000,,
3907,11.05.20 klo 11.43.31 ip.,-0.496,100.000,,
3908,11.06.20 klo 12.13.31 ap.,-0.539,100.000,,
3909,11.06.20 klo 12.43.31 ap.,-0.668,100.000,,
3910,11.06.20 klo 01.13.31 ap.,-0.625,100.000,,
3911,11.06.20 klo 01.43.31 ap.,-0.925,100.000,,
3912,11.06.20 klo 02.13.31 ap.,-0.625,100.000,,
3913,11.06.20 klo 02.43.31 ap.,-0.925,100.000,,
3914,11.06.20 klo 03.13.31 ap.,-1.354,100.000,,
3915,11.06.20 klo 03.43.31 ap.,-1.912,99.072,,
3916,11.06.20 klo 04.13.31 ap.,-1.397,95.189,,
3917,11.06.20 klo 04.43.31 ap.,-1.697,92.967,,
