"Plot Title:  20864572"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20864572, SEN S/N: 20864572)","RH, % (LGR S/N: 20864572, SEN S/N: 20864572)","Coupler Detached (LGR S/N: 20864572)","End Of File (LGR S/N: 20864572)"
9580,02.25.21 klo 03.09.19 ap.,-4.357,100.000,,
9581,02.25.21 klo 03.39.19 ap.,-4.314,100.000,,
9582,02.25.21 klo 04.09.19 ap.,-4.314,100.000,,
9583,02.25.21 klo 04.39.19 ap.,-4.572,99.829,,
9584,02.25.21 klo 05.09.19 ap.,-4.100,100.000,,
9585,02.25.21 klo 05.39.19 ap.,-3.757,100.000,,
9586,02.25.21 klo 06.09.19 ap.,-4.100,100.000,,
9587,02.25.21 klo 06.39.19 ap.,-3.971,100.000,,
9588,02.25.21 klo 07.09.19 ap.,-4.143,100.000,,
9589,02.25.21 klo 07.39.19 ap.,-4.057,100.000,,
9590,02.25.21 klo 08.09.19 ap.,-4.100,100.000,,
9591,02.25.21 klo 08.39.19 ap.,-3.757,100.000,,
9592,02.25.21 klo 09.09.19 ap.,-3.799,100.000,,
9593,02.25.21 klo 09.39.19 ap.,-3.328,100.000,,
9594,02.25.21 klo 10.09.19 ap.,-3.328,100.000,,
9595,02.25.21 klo 10.39.19 ap.,-3.070,100.000,,
9596,02.25.21 klo 11.09.19 ap.,-3.328,100.000,,
9597,02.25.21 klo 11.39.19 ap.,-2.727,100.000,,
9598,02.25.21 klo 12.09.19 ip.,-2.512,100.000,,
9599,02.25.21 klo 12.39.19 ip.,-2.212,100.000,,
9600,02.25.21 klo 01.09.19 ip.,-1.654,100.000,,
9601,02.25.21 klo 01.39.19 ip.,-0.625,100.000,,
9602,02.25.21 klo 02.09.19 ip.,-0.796,100.000,,
9603,02.25.21 klo 02.39.19 ip.,-0.882,100.000,,
9604,02.25.21 klo 03.09.19 ip.,-0.925,100.000,,
9605,02.25.21 klo 03.39.19 ip.,-0.625,100.000,,
9606,02.25.21 klo 04.09.19 ip.,-0.196,98.974,,
9607,02.25.21 klo 04.39.19 ip.,-0.582,99.927,,
9608,02.25.21 klo 05.09.19 ip.,-0.796,100.000,,
9609,02.25.21 klo 05.39.19 ip.,-1.054,100.000,,
9610,02.25.21 klo 06.09.19 ip.,-1.354,100.000,,
9611,02.25.21 klo 06.39.19 ip.,-1.654,100.000,,
9612,02.25.21 klo 07.09.19 ip.,-1.826,100.000,,
9613,02.25.21 klo 07.39.19 ip.,-2.126,100.000,,
9614,02.25.21 klo 08.09.19 ip.,-2.212,100.000,,
9615,02.25.21 klo 08.39.19 ip.,-2.212,100.000,,
9616,02.25.21 klo 09.09.19 ip.,-2.813,100.000,,
9617,02.25.21 klo 09.39.19 ip.,-3.242,100.000,,
9618,02.25.21 klo 10.09.19 ip.,-2.770,100.000,,
9619,02.25.21 klo 10.39.19 ip.,-2.856,100.000,,
9620,02.25.21 klo 11.09.19 ip.,-3.027,100.000,,
9621,02.25.21 klo 11.39.19 ip.,-3.156,100.000,,
9622,02.26.21 klo 12.09.19 ap.,-3.456,100.000,,
9623,02.26.21 klo 12.39.19 ap.,-2.770,100.000,,
9624,02.26.21 klo 01.09.19 ap.,-2.984,100.000,,
9625,02.26.21 klo 01.39.19 ap.,-3.242,100.000,,
9626,02.26.21 klo 02.09.19 ap.,-3.070,100.000,,
9627,02.26.21 klo 02.39.19 ap.,-3.113,100.000,,
9628,02.26.21 klo 03.09.19 ap.,-3.285,100.000,,
9629,02.26.21 klo 03.39.19 ap.,-3.456,100.000,,
9630,02.26.21 klo 04.09.19 ap.,-3.628,100.000,,
9631,02.26.21 klo 04.39.19 ap.,-3.628,100.000,,
9632,02.26.21 klo 05.09.19 ap.,-4.014,100.000,,
9633,02.26.21 klo 05.39.19 ap.,-4.143,100.000,,
9634,02.26.21 klo 06.09.19 ap.,-3.285,100.000,,
9635,02.26.21 klo 06.39.19 ap.,-3.285,100.000,,
9636,02.26.21 klo 07.09.19 ap.,-3.499,100.000,,
9637,02.26.21 klo 07.39.19 ap.,-3.585,100.000,,
9638,02.26.21 klo 08.09.19 ap.,-3.714,99.683,,
9639,02.26.21 klo 08.39.19 ap.,-4.443,98.926,,
9640,02.26.21 klo 09.09.19 ap.,-3.842,100.000,,
9641,02.26.21 klo 09.39.19 ap.,-3.714,100.000,,
9642,02.26.21 klo 10.09.19 ap.,-3.585,100.000,,
9643,02.26.21 klo 10.39.19 ap.,-3.199,100.000,,
9644,02.26.21 klo 11.09.19 ap.,-3.070,100.000,,
9645,02.26.21 klo 11.39.19 ap.,-2.899,100.000,,
9646,02.26.21 klo 12.09.19 ip.,-3.070,100.000,,
9647,02.26.21 klo 12.39.19 ip.,-3.113,100.000,,
9648,02.26.21 klo 01.09.19 ip.,-3.199,100.000,,
9649,02.26.21 klo 01.39.19 ip.,-3.370,100.000,,
9650,02.26.21 klo 02.09.19 ip.,-3.499,100.000,,
9651,02.26.21 klo 02.39.19 ip.,-3.542,100.000,,
9652,02.26.21 klo 03.09.19 ip.,-3.542,100.000,,
9653,02.26.21 klo 03.39.19 ip.,-3.714,100.000,,
9654,02.26.21 klo 04.09.19 ip.,-4.314,100.000,,
9655,02.26.21 klo 04.39.19 ip.,-4.615,100.000,,
9656,02.26.21 klo 05.09.19 ip.,-5.129,100.000,,
9657,02.26.21 klo 05.39.19 ip.,-5.473,100.000,,
9658,02.26.21 klo 06.09.19 ip.,-6.030,100.000,,
9659,02.26.21 klo 06.39.19 ip.,-5.773,100.000,,
9660,02.26.21 klo 07.09.19 ip.,-6.073,99.853,,
9661,02.26.21 klo 07.39.19 ip.,-5.644,100.000,,
9662,02.26.21 klo 08.09.19 ip.,-5.687,100.000,,
9663,02.26.21 klo 08.39.19 ip.,-5.987,100.000,,
9664,02.26.21 klo 09.09.19 ip.,-6.116,99.707,,
9665,02.26.21 klo 09.39.19 ip.,-5.344,100.000,,
9666,02.26.21 klo 10.09.19 ip.,-5.473,100.000,,
9667,02.26.21 klo 10.39.19 ip.,-5.558,100.000,,
9668,02.26.21 klo 11.09.19 ip.,-5.129,100.000,,
9669,02.26.21 klo 11.39.19 ip.,-4.314,100.000,,
9670,02.27.21 klo 12.09.19 ap.,-4.829,100.000,,
9671,02.27.21 klo 12.39.19 ap.,-5.129,100.000,,
9672,02.27.21 klo 01.09.19 ap.,-5.258,100.000,,
9673,02.27.21 klo 01.39.19 ap.,-5.644,100.000,,
9674,02.27.21 klo 02.09.19 ap.,-5.687,100.000,,
9675,02.27.21 klo 02.39.19 ap.,-5.730,100.000,,
9676,02.27.21 klo 03.09.19 ap.,-5.515,100.000,,
9677,02.27.21 klo 03.39.19 ap.,-5.515,100.000,,
9678,02.27.21 klo 04.09.19 ap.,-5.816,100.000,,
9679,02.27.21 klo 04.39.19 ap.,-5.944,99.951,,
9680,02.27.21 klo 05.09.19 ap.,-6.073,99.927,,
9681,02.27.21 klo 05.39.19 ap.,-6.245,99.683,,
9682,02.27.21 klo 06.09.19 ap.,-6.331,99.707,,
9683,02.27.21 klo 06.39.19 ap.,-6.588,99.585,,
9684,02.27.21 klo 07.09.19 ap.,-6.588,99.487,,
9685,02.27.21 klo 07.39.19 ap.,-6.116,99.878,,
9686,02.27.21 klo 08.09.19 ap.,-6.373,99.609,,
9687,02.27.21 klo 08.39.19 ap.,-6.416,100.000,,
9688,02.27.21 klo 09.09.19 ap.,-6.674,99.487,,
9689,02.27.21 klo 09.39.19 ap.,-6.760,99.292,,
9690,02.27.21 klo 10.09.19 ap.,-7.103,98.999,,
9691,02.27.21 klo 10.39.19 ap.,-5.902,98.999,,
9692,02.27.21 klo 11.09.19 ap.,-6.116,99.487,,
9693,02.27.21 klo 11.39.19 ap.,-6.631,98.950,,
9694,02.27.21 klo 12.09.19 ip.,-6.159,99.267,,
9695,02.27.21 klo 12.39.19 ip.,-5.730,99.463,,
9696,02.27.21 klo 01.09.19 ip.,-6.030,99.267,,
9697,02.27.21 klo 01.39.19 ip.,-5.558,98.803,,
9698,02.27.21 klo 02.09.19 ip.,-5.430,99.096,,
9699,02.27.21 klo 02.39.19 ip.,-5.773,99.267,,
9700,02.27.21 klo 03.09.19 ip.,-5.430,99.560,,
9701,02.27.21 klo 03.39.19 ip.,-5.430,99.560,,
9702,02.27.21 klo 04.09.19 ip.,-5.044,100.000,,
9703,02.27.21 klo 04.39.19 ip.,-4.572,100.000,,
9704,02.27.21 klo 05.09.19 ip.,-4.786,100.000,,
9705,02.27.21 klo 05.39.19 ip.,-4.615,100.000,,
9706,02.27.21 klo 06.09.19 ip.,-4.615,100.000,,
9707,02.27.21 klo 06.39.19 ip.,-4.314,100.000,,
9708,02.27.21 klo 07.09.19 ip.,-4.100,100.000,,
9709,02.27.21 klo 07.39.19 ip.,-4.100,100.000,,
9710,02.27.21 klo 08.09.19 ip.,-3.757,100.000,,
9711,02.27.21 klo 08.39.19 ip.,-2.684,100.000,,
9712,02.27.21 klo 09.09.19 ip.,-2.041,100.000,,
9713,02.27.21 klo 09.39.19 ip.,-2.341,100.000,,
9714,02.27.21 klo 10.09.19 ip.,-2.212,100.000,,
9715,02.27.21 klo 10.39.19 ip.,-2.384,100.000,,
9716,02.27.21 klo 11.09.19 ip.,-2.555,100.000,,
9717,02.27.21 klo 11.39.19 ip.,-2.813,100.000,,
9718,02.28.21 klo 12.09.19 ap.,-2.212,100.000,,
9719,02.28.21 klo 12.39.19 ap.,-2.169,100.000,,
9720,02.28.21 klo 01.09.19 ap.,-1.483,100.000,,
9721,02.28.21 klo 01.39.19 ap.,-1.826,100.000,,
9722,02.28.21 klo 02.09.19 ap.,-1.483,100.000,,
9723,02.28.21 klo 02.39.19 ap.,-1.697,100.000,,
9724,02.28.21 klo 03.09.19 ap.,-1.783,100.000,,
9725,02.28.21 klo 03.39.19 ap.,-1.612,100.000,,
9726,02.28.21 klo 04.09.19 ap.,-1.740,100.000,,
9727,02.28.21 klo 04.39.19 ap.,-1.697,100.000,,
9728,02.28.21 klo 05.09.19 ap.,-1.826,100.000,,
9729,02.28.21 klo 05.39.19 ap.,-1.697,100.000,,
9730,02.28.21 klo 06.09.19 ap.,-1.826,100.000,,
9731,02.28.21 klo 06.39.19 ap.,-1.826,100.000,,
9732,02.28.21 klo 07.09.19 ap.,-2.126,100.000,,
9733,02.28.21 klo 07.39.19 ap.,-1.783,100.000,,
9734,02.28.21 klo 08.09.19 ap.,-1.526,100.000,,
9735,02.28.21 klo 08.39.19 ap.,-1.311,100.000,,
9736,02.28.21 klo 09.09.19 ap.,-1.097,100.000,,
9737,02.28.21 klo 09.39.19 ap.,-0.925,100.000,,
9738,02.28.21 klo 10.09.19 ap.,-0.496,100.000,,
9739,02.28.21 klo 10.39.19 ap.,-0.796,100.000,,
9740,02.28.21 klo 11.09.19 ap.,-0.582,100.000,,
9741,02.28.21 klo 11.39.19 ap.,-0.024,100.000,,
9742,02.28.21 klo 12.09.19 ip.,0.147,100.000,,
9743,02.28.21 klo 12.39.19 ip.,0.147,100.000,,
9744,02.28.21 klo 01.09.19 ip.,0.276,100.000,,
9745,02.28.21 klo 01.39.19 ip.,0.619,100.000,,
9746,02.28.21 klo 02.09.19 ip.,0.276,100.000,,
9747,02.28.21 klo 02.39.19 ip.,0.748,100.000,,
9748,02.28.21 klo 03.09.19 ip.,1.134,95.287,,
9749,02.28.21 klo 03.39.19 ip.,1.520,92.845,,
9750,02.28.21 klo 04.09.19 ip.,1.520,93.260,,
9751,02.28.21 klo 04.39.19 ip.,1.349,93.529,,
9752,02.28.21 klo 05.09.19 ip.,1.349,94.408,,
9753,02.28.21 klo 05.39.19 ip.,1.134,95.946,,
9754,02.28.21 klo 06.09.19 ip.,2.249,87.595,,
9755,02.28.21 klo 06.39.19 ip.,1.263,94.261,,
9756,02.28.21 klo 07.09.19 ip.,2.078,84.518,,
9757,02.28.21 klo 07.39.19 ip.,1.778,82.930,,
9758,02.28.21 klo 08.09.19 ip.,1.220,89.377,,
9759,02.28.21 klo 08.39.19 ip.,-0.968,100.000,,
9760,02.28.21 klo 09.09.19 ip.,-1.225,100.000,,
9761,02.28.21 klo 09.39.19 ip.,-1.268,100.000,,
9762,02.28.21 klo 10.09.19 ip.,-1.354,100.000,,
9763,02.28.21 klo 10.39.19 ip.,-1.826,100.000,,
9764,02.28.21 klo 11.09.19 ip.,-1.912,100.000,,
9765,02.28.21 klo 11.39.19 ip.,-2.169,100.000,,
9766,03.01.21 klo 12.09.19 ap.,-2.770,100.000,,
9767,03.01.21 klo 12.39.19 ap.,-2.384,100.000,,
9768,03.01.21 klo 01.09.19 ap.,-3.328,100.000,,
9769,03.01.21 klo 01.39.19 ap.,-3.113,100.000,,
9770,03.01.21 klo 02.09.19 ap.,-2.856,100.000,,
9771,03.01.21 klo 02.39.19 ap.,-3.456,100.000,,
9772,03.01.21 klo 03.09.19 ap.,-3.714,100.000,,
9773,03.01.21 klo 03.39.19 ap.,-4.014,100.000,,
9774,03.01.21 klo 04.09.19 ap.,-4.271,100.000,,
9775,03.01.21 klo 04.39.19 ap.,-3.971,100.000,,
9776,03.01.21 klo 05.09.19 ap.,-4.143,100.000,,
9777,03.01.21 klo 05.39.19 ap.,-4.314,100.000,,
9778,03.01.21 klo 06.09.19 ap.,-4.228,100.000,,
9779,03.01.21 klo 06.39.19 ap.,-4.271,100.000,,
9780,03.01.21 klo 07.09.19 ap.,-4.314,100.000,,
9781,03.01.21 klo 07.39.19 ap.,-4.872,100.000,,
9782,03.01.21 klo 08.09.19 ap.,-4.700,100.000,,
9783,03.01.21 klo 08.39.19 ap.,-4.872,100.000,,
9784,03.01.21 klo 09.09.19 ap.,-5.301,100.000,,
9785,03.01.21 klo 09.39.19 ap.,-4.915,100.000,,
9786,03.01.21 klo 10.09.19 ap.,-4.657,100.000,,
9787,03.01.21 klo 10.39.19 ap.,-4.786,100.000,,
9788,03.01.21 klo 11.09.19 ap.,-4.700,100.000,,
9789,03.01.21 klo 11.39.19 ap.,-4.529,100.000,,
9790,03.01.21 klo 12.09.19 ip.,-4.572,100.000,,
9791,03.01.21 klo 12.39.19 ip.,-4.486,100.000,,
9792,03.01.21 klo 01.09.19 ip.,-4.486,100.000,,
9793,03.01.21 klo 01.39.19 ip.,-4.572,100.000,,
9794,03.01.21 klo 02.09.19 ip.,-4.700,100.000,,
9795,03.01.21 klo 02.39.19 ip.,-4.657,100.000,,
9796,03.01.21 klo 03.09.19 ip.,-4.357,100.000,,
9797,03.01.21 klo 03.39.19 ip.,-4.271,100.000,,
9798,03.01.21 klo 04.09.19 ip.,-4.228,100.000,,
9799,03.01.21 klo 04.39.19 ip.,-4.186,100.000,,
9800,03.01.21 klo 05.09.19 ip.,-4.228,100.000,,
9801,03.01.21 klo 05.39.19 ip.,-4.186,100.000,,
9802,03.01.21 klo 06.09.19 ip.,-4.100,100.000,,
9803,03.01.21 klo 06.39.19 ip.,-4.186,100.000,,
9804,03.01.21 klo 07.09.19 ip.,-4.228,100.000,,
9805,03.01.21 klo 07.39.19 ip.,-4.615,100.000,,
9806,03.01.21 klo 08.09.19 ip.,-5.001,100.000,,
9807,03.01.21 klo 08.39.19 ip.,-5.601,100.000,,
9808,03.01.21 klo 09.09.19 ip.,-5.387,100.000,,
9809,03.01.21 klo 09.39.19 ip.,-5.902,100.000,,
9810,03.01.21 klo 10.09.19 ip.,-5.644,100.000,,
9811,03.01.21 klo 10.39.19 ip.,-6.073,100.000,,
9812,03.01.21 klo 11.09.19 ip.,-6.373,99.805,,
9813,03.01.21 klo 11.39.19 ip.,-6.717,99.585,,
9814,03.02.21 klo 12.09.19 ap.,-6.802,99.536,,
9815,03.02.21 klo 12.39.19 ap.,-7.317,99.145,,
9816,03.02.21 klo 01.09.19 ap.,-7.403,99.121,,
9817,03.02.21 klo 01.39.19 ap.,-7.832,98.779,,
9818,03.02.21 klo 02.09.19 ap.,-7.746,98.852,,
9819,03.02.21 klo 02.39.19 ap.,-7.918,98.755,,
9820,03.02.21 klo 03.09.19 ap.,-7.575,98.926,,
9821,03.02.21 klo 03.39.19 ap.,-7.832,98.828,,
9822,03.02.21 klo 04.09.19 ap.,-7.532,99.048,,
9823,03.02.21 klo 04.39.19 ap.,-7.660,98.755,,
9824,03.02.21 klo 05.09.19 ap.,-7.832,98.681,,
9825,03.02.21 klo 05.39.19 ap.,-7.832,98.779,,
9826,03.02.21 klo 06.09.19 ap.,-7.446,99.072,,
9827,03.02.21 klo 06.39.19 ap.,-7.403,99.096,,
9828,03.02.21 klo 07.09.19 ap.,-7.703,98.926,,
9829,03.02.21 klo 07.39.19 ap.,-8.004,98.657,,
9830,03.02.21 klo 08.09.19 ap.,-7.489,98.950,,
9831,03.02.21 klo 08.39.19 ap.,-7.403,99.023,,
9832,03.02.21 klo 09.09.19 ap.,-7.317,99.048,,
9833,03.02.21 klo 09.39.19 ap.,-6.717,99.487,,
9834,03.02.21 klo 10.09.19 ap.,-6.073,99.829,,
9835,03.02.21 klo 10.39.19 ap.,-6.717,99.048,,
9836,03.02.21 klo 11.09.19 ap.,-5.987,99.927,,
9837,03.02.21 klo 11.39.19 ap.,-5.387,99.927,,
9838,03.02.21 klo 12.09.19 ip.,-5.601,100.000,,
9839,03.02.21 klo 12.39.19 ip.,-5.473,100.000,,
9840,03.02.21 klo 01.09.19 ip.,-5.344,99.829,,
9841,03.02.21 klo 01.39.19 ip.,-5.301,100.000,,
9842,03.02.21 klo 02.09.19 ip.,-4.829,100.000,,
9843,03.02.21 klo 02.39.19 ip.,-5.044,100.000,,
9844,03.02.21 klo 03.09.19 ip.,-4.657,100.000,,
9845,03.02.21 klo 03.39.19 ip.,-5.344,100.000,,
9846,03.02.21 klo 04.09.19 ip.,-4.657,100.000,,
9847,03.02.21 klo 04.39.19 ip.,-4.615,100.000,,
9848,03.02.21 klo 05.09.19 ip.,-4.786,100.000,,
9849,03.02.21 klo 05.39.19 ip.,-5.001,100.000,,
9850,03.02.21 klo 06.09.19 ip.,-5.344,100.000,,
9851,03.02.21 klo 06.39.19 ip.,-4.958,100.000,,
9852,03.02.21 klo 07.09.19 ip.,-5.258,100.000,,
9853,03.02.21 klo 07.39.19 ip.,-5.558,100.000,,
9854,03.02.21 klo 08.09.19 ip.,-5.601,100.000,,
9855,03.02.21 klo 08.39.19 ip.,-5.730,100.000,,
9856,03.02.21 klo 09.09.19 ip.,-6.073,100.000,,
9857,03.02.21 klo 09.39.19 ip.,-6.116,100.000,,
9858,03.02.21 klo 10.09.19 ip.,-6.202,99.878,,
9859,03.02.21 klo 10.39.19 ip.,-6.331,99.927,,
9860,03.02.21 klo 11.09.19 ip.,-6.159,100.000,,
9861,03.02.21 klo 11.39.19 ip.,-6.331,99.853,,
9862,03.03.21 klo 12.09.19 ap.,-6.760,99.585,,
9863,03.03.21 klo 12.39.19 ap.,-7.231,99.389,,
9864,03.03.21 klo 01.09.19 ap.,-7.146,99.243,,
9865,03.03.21 klo 01.39.19 ap.,-7.274,99.292,,
9866,03.03.21 klo 02.09.19 ap.,-7.146,99.389,,
9867,03.03.21 klo 02.39.19 ap.,-7.146,99.316,,
9868,03.03.21 klo 03.09.19 ap.,-7.231,99.121,,
9869,03.03.21 klo 03.39.19 ap.,-7.575,99.072,,
9870,03.03.21 klo 04.09.19 ap.,-7.017,99.463,,
9871,03.03.21 klo 04.39.19 ap.,-7.532,98.974,,
9872,03.03.21 klo 05.09.19 ap.,-8.004,98.681,,
9873,03.03.21 klo 05.39.19 ap.,-8.304,98.144,,
9874,03.03.21 klo 06.09.19 ap.,-8.132,98.901,,
9875,03.03.21 klo 06.39.19 ap.,-7.660,98.926,,
9876,03.03.21 klo 07.09.19 ap.,-8.004,98.681,,
9877,03.03.21 klo 07.39.19 ap.,-8.862,97.802,,
9878,03.03.21 klo 08.09.19 ap.,-9.462,97.631,,
9879,03.03.21 klo 08.39.19 ap.,-9.720,97.753,,
9880,03.03.21 klo 09.09.19 ap.,-9.677,97.338,,
9881,03.03.21 klo 09.39.19 ap.,-10.277,96.996,,
9882,03.03.21 klo 10.09.19 ap.,-9.548,97.143,,
9883,03.03.21 klo 10.39.19 ap.,-9.505,96.508,,
9884,03.03.21 klo 11.09.19 ap.,-9.419,97.143,,
9885,03.03.21 klo 11.39.19 ap.,-8.990,97.509,,
9886,03.03.21 klo 12.09.19 ip.,-8.905,97.045,,
9887,03.03.21 klo 12.39.19 ip.,-9.119,96.142,,
9888,03.03.21 klo 01.09.19 ip.,-8.433,97.582,,
9889,03.03.21 klo 01.39.19 ip.,-8.433,96.703,,
9890,03.03.21 klo 02.09.19 ip.,-9.291,96.337,,
9891,03.03.21 klo 02.39.19 ip.,-9.377,96.947,,
9892,03.03.21 klo 03.09.19 ip.,-10.149,95.629,,
9893,03.03.21 klo 03.39.19 ip.,-10.106,96.068,,
9894,03.03.21 klo 04.09.19 ip.,-9.977,96.679,,
9895,03.03.21 klo 04.39.19 ip.,-10.063,96.142,,
9896,03.03.21 klo 05.09.19 ip.,-10.320,96.996,,
9897,03.03.21 klo 05.39.19 ip.,-10.706,96.777,,
9898,03.03.21 klo 06.09.19 ip.,-10.835,96.532,,
9899,03.03.21 klo 06.39.19 ip.,-10.664,96.777,,
9900,03.03.21 klo 07.09.19 ip.,-11.178,96.508,,
9901,03.03.21 klo 07.39.19 ip.,-10.363,96.874,,
9902,03.03.21 klo 08.09.19 ip.,-10.020,96.215,,
9903,03.03.21 klo 08.39.19 ip.,-10.492,96.435,,
9904,03.03.21 klo 09.09.19 ip.,-10.492,96.361,,
9905,03.03.21 klo 09.39.19 ip.,-10.449,96.288,,
9906,03.03.21 klo 10.09.19 ip.,-10.449,97.070,,
9907,03.03.21 klo 10.39.19 ip.,-10.235,96.557,,
9908,03.03.21 klo 11.09.19 ip.,-9.763,97.753,,
9909,03.03.21 klo 11.39.19 ip.,-10.192,98.120,,
9910,03.04.21 klo 12.09.19 ap.,-9.591,98.437,,
9911,03.04.21 klo 12.39.19 ap.,-9.548,97.680,,
9912,03.04.21 klo 01.09.19 ap.,-10.535,96.288,,
9913,03.04.21 klo 01.39.19 ap.,-10.749,96.752,,
9914,03.04.21 klo 02.09.19 ap.,-11.135,96.752,,
9915,03.04.21 klo 02.39.19 ap.,-11.221,96.508,,
9916,03.04.21 klo 03.09.19 ap.,-11.650,96.215,,
9917,03.04.21 klo 03.39.19 ap.,-11.564,95.995,,
9918,03.04.21 klo 04.09.19 ap.,-12.165,95.702,,
9919,03.04.21 klo 04.39.19 ap.,-12.079,96.044,,
9920,03.04.21 klo 05.09.19 ap.,-12.122,95.897,,
9921,03.04.21 klo 05.39.19 ap.,-12.680,95.409,,
9922,03.04.21 klo 06.09.19 ap.,-12.723,95.287,,
9923,03.04.21 klo 06.39.19 ap.,-12.680,95.458,,
9924,03.04.21 klo 07.09.19 ap.,-12.036,95.849,,
9925,03.04.21 klo 07.39.19 ap.,-12.851,95.287,,
9926,03.04.21 klo 08.09.19 ap.,-13.152,94.921,,
9927,03.04.21 klo 08.39.19 ap.,-13.538,94.725,,
9928,03.04.21 klo 09.09.19 ap.,-12.937,95.263,,
9929,03.04.21 klo 09.39.19 ap.,-12.465,95.556,,
9930,03.04.21 klo 10.09.19 ap.,-12.165,95.678,,
9931,03.04.21 klo 10.39.19 ap.,-11.736,95.873,,
9932,03.04.21 klo 11.09.19 ap.,-11.564,95.897,,
9933,03.04.21 klo 11.39.19 ap.,-11.693,95.775,,
9934,03.04.21 klo 12.09.19 ip.,-11.479,95.897,,
9935,03.04.21 klo 12.39.19 ip.,-11.393,95.995,,
9936,03.04.21 klo 01.09.19 ip.,-11.221,96.190,,
9937,03.04.21 klo 01.39.19 ip.,-11.307,96.190,,
9938,03.04.21 klo 02.09.19 ip.,-11.436,96.117,,
9939,03.04.21 klo 02.39.19 ip.,-11.564,95.922,,
9940,03.04.21 klo 03.09.19 ip.,-11.264,96.117,,
9941,03.04.21 klo 03.39.19 ip.,-11.479,95.971,,
9942,03.04.21 klo 04.09.19 ip.,-11.865,95.678,,
9943,03.04.21 klo 04.39.19 ip.,-11.779,95.824,,
9944,03.04.21 klo 05.09.19 ip.,-11.693,95.751,,
9945,03.04.21 klo 05.39.19 ip.,-11.993,95.580,,
9946,03.04.21 klo 06.09.19 ip.,-12.680,95.336,,
9947,03.04.21 klo 06.39.19 ip.,-12.637,95.360,,
9948,03.04.21 klo 07.09.19 ip.,-12.894,95.043,,
9949,03.04.21 klo 07.39.19 ip.,-13.023,95.043,,
9950,03.04.21 klo 08.09.19 ip.,-13.366,94.994,,
9951,03.04.21 klo 08.39.19 ip.,-12.851,95.287,,
9952,03.04.21 klo 09.09.19 ip.,-12.723,95.433,,
9953,03.04.21 klo 09.39.19 ip.,-12.551,95.458,,
9954,03.04.21 klo 10.09.19 ip.,-12.894,95.165,,
9955,03.04.21 klo 10.39.19 ip.,-12.551,95.507,,
9956,03.04.21 klo 11.09.19 ip.,-12.508,95.385,,
9957,03.04.21 klo 11.39.19 ip.,-12.079,95.824,,
9958,03.05.21 klo 12.09.19 ap.,-11.951,95.873,,
9959,03.05.21 klo 12.39.19 ap.,-11.522,96.190,,
9960,03.05.21 klo 01.09.19 ap.,-11.264,96.288,,
9961,03.05.21 klo 01.39.19 ap.,-11.822,95.971,,
9962,03.05.21 klo 02.09.19 ap.,-11.178,96.386,,
9963,03.05.21 klo 02.39.19 ap.,-10.964,96.459,,
9964,03.05.21 klo 03.09.19 ap.,-11.050,96.532,,
9965,03.05.21 klo 03.39.19 ap.,-11.350,96.239,,
9966,03.05.21 klo 04.09.19 ap.,-11.865,95.946,,
9967,03.05.21 klo 04.39.19 ap.,-12.251,95.580,,
9968,03.05.21 klo 05.09.19 ap.,-11.479,96.166,,
9969,03.05.21 klo 05.39.19 ap.,-11.093,96.410,,
9970,03.05.21 klo 06.09.19 ap.,-11.221,96.239,,
9971,03.05.21 klo 06.39.19 ap.,-12.165,95.678,,
9972,03.05.21 klo 07.09.19 ap.,-12.465,95.604,,
9973,03.05.21 klo 07.39.19 ap.,-12.851,95.263,,
9974,03.05.21 klo 08.09.19 ap.,-13.066,95.092,,
9975,03.05.21 klo 08.39.19 ap.,-13.109,95.067,,
9976,03.05.21 klo 09.09.19 ap.,-12.637,95.360,,
9977,03.05.21 klo 09.39.19 ap.,-11.822,95.775,,
9978,03.05.21 klo 10.09.19 ap.,-13.195,94.823,,
9979,03.05.21 klo 10.39.19 ap.,-12.551,94.921,,
9980,03.05.21 klo 11.09.19 ap.,-12.551,95.238,,
9981,03.05.21 klo 11.39.19 ap.,-12.079,95.238,,
9982,03.05.21 klo 12.09.19 ip.,-11.822,95.531,,
9983,03.05.21 klo 12.39.19 ip.,-11.350,95.849,,
9984,03.05.21 klo 01.09.19 ip.,-11.693,95.678,,
9985,03.05.21 klo 01.39.19 ip.,-11.736,95.629,,
9986,03.05.21 klo 02.09.19 ip.,-11.436,95.751,,
9987,03.05.21 klo 02.39.19 ip.,-11.693,95.531,,
9988,03.05.21 klo 03.09.19 ip.,-11.607,95.507,,
9989,03.05.21 klo 03.39.19 ip.,-11.135,95.873,,
9990,03.05.21 klo 04.09.19 ip.,-11.350,95.629,,
9991,03.05.21 klo 04.39.19 ip.,-11.479,95.580,,
9992,03.05.21 klo 05.09.19 ip.,-11.522,95.849,,
9993,03.05.21 klo 05.39.19 ip.,-11.178,96.215,,
9994,03.05.21 klo 06.09.19 ip.,-10.749,96.703,,
9995,03.05.21 klo 06.39.19 ip.,-10.664,96.752,,
9996,03.05.21 klo 07.09.19 ip.,-10.535,96.777,,
9997,03.05.21 klo 07.39.19 ip.,-10.277,96.874,,
9998,03.05.21 klo 08.09.19 ip.,-10.320,96.947,,
9999,03.05.21 klo 08.39.19 ip.,-9.934,97.192,,
