"Plot Title: 20854984"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20854984, SEN S/N: 20854984)","RH, % (LGR S/N: 20854984, SEN S/N: 20854984)","Coupler Detached (LGR S/N: 20854984)","Bad Battery (LGR S/N: 20854984)","Good Battery (LGR S/N: 20854984)","Coupler Attached (LGR S/N: 20854984)","Host Connected (LGR S/N: 20854984)","Stopped (LGR S/N: 20854984)","End Of File (LGR S/N: 20854984)"
15532,06.24.21 klo 09.13.35 ap.,15.034,59.096,,,,,,,
15533,06.24.21 klo 09.43.35 ap.,14.605,59.707,,,,,,,
15534,06.24.21 klo 10.13.35 ap.,16.021,55.678,,,,,,,
15535,06.24.21 klo 10.43.35 ap.,18.895,43.565,,,,,,,
15536,06.24.21 klo 11.13.35 ap.,17.951,45.934,,,,,,,
15537,06.24.21 klo 11.43.35 ap.,16.364,51.795,,,,,,,
15538,06.24.21 klo 12.13.35 ip.,18.552,45.299,,,,,,,
15539,06.24.21 klo 12.43.35 ip.,16.106,49.451,,,,,,,
15540,06.24.21 klo 01.13.35 ip.,17.265,47.741,,,,,,,
15541,06.24.21 klo 01.43.35 ip.,20.611,42.906,,,,,,,
15542,06.24.21 klo 02.13.35 ip.,22.799,37.118,,,,,,,
15543,06.24.21 klo 02.43.35 ip.,20.654,40.024,,,,,,,
15544,06.24.21 klo 03.13.35 ip.,18.466,42.076,,,,,,,
15545,06.24.21 klo 03.43.35 ip.,19.195,39.292,,,,,,,
15546,06.24.21 klo 04.13.35 ip.,17.136,44.664,,,,,,,
15547,06.24.21 klo 04.43.35 ip.,16.836,45.983,,,,,,,
15548,06.24.21 klo 05.13.35 ip.,20.139,42.051,,,,,,,
15549,06.24.21 klo 05.43.35 ip.,18.981,42.320,,,,,,,
15550,06.24.21 klo 06.13.35 ip.,16.750,50.720,,,,,,,
15551,06.24.21 klo 06.43.35 ip.,15.763,55.311,,,,,,,
15552,06.24.21 klo 07.13.35 ip.,14.262,58.828,,,,,,,
15553,06.24.21 klo 07.43.35 ip.,12.846,62.173,,,,,,,
15554,06.24.21 klo 08.13.35 ip.,12.374,64.567,,,,,,,
15555,06.24.21 klo 08.43.35 ip.,11.859,65.397,,,,,,,
15556,06.24.21 klo 09.13.35 ip.,11.130,68.034,,,,,,,
15557,06.24.21 klo 09.43.35 ip.,11.387,66.081,,,,,,,
15558,06.24.21 klo 10.13.35 ip.,10.529,72.698,,,,,,,
15559,06.24.21 klo 10.43.35 ip.,9.800,75.385,,,,,,,
15560,06.24.21 klo 11.13.35 ip.,9.671,74.774,,,,,,,
15561,06.24.21 klo 11.43.35 ip.,9.156,75.897,,,,,,,
15562,06.25.21 klo 12.13.35 ap.,8.985,75.238,,,,,,,
15563,06.25.21 klo 12.43.35 ap.,8.642,78.291,,,,,,,
15564,06.25.21 klo 01.13.35 ap.,8.127,82.076,,,,,,,
15565,06.25.21 klo 01.43.35 ap.,7.998,83.321,,,,,,,
15566,06.25.21 klo 02.13.35 ap.,7.440,85.910,,,,,,,
15567,06.25.21 klo 02.43.35 ap.,7.355,86.520,,,,,,,
15568,06.25.21 klo 03.13.35 ap.,8.041,78.950,,,,,,,
15569,06.25.21 klo 03.43.35 ap.,7.827,84.127,,,,,,,
15570,06.25.21 klo 04.13.35 ap.,7.440,86.276,,,,,,,
15571,06.25.21 klo 04.43.35 ap.,8.041,84.493,,,,,,,
15572,06.25.21 klo 05.13.35 ap.,8.384,82.711,,,,,,,
15573,06.25.21 klo 05.43.35 ap.,8.041,83.443,,,,,,,
15574,06.25.21 klo 06.13.35 ap.,8.556,79.463,,,,,,,
15575,06.25.21 klo 06.43.35 ap.,9.328,79.463,,,,,,,
15576,06.25.21 klo 07.13.35 ap.,10.401,68.327,,,,,,,
15577,06.25.21 klo 07.43.35 ap.,11.044,60.024,,,,,,,
15578,06.25.21 klo 08.13.35 ap.,11.387,58.877,,,,,,,
15579,06.25.21 klo 08.43.35 ap.,11.688,56.459,,,,,,,
15580,06.25.21 klo 09.13.35 ap.,10.143,62.882,,,,,,,
15581,06.25.21 klo 09.43.35 ap.,9.886,62.808,,,,,,,
15582,06.25.21 klo 10.13.35 ap.,9.757,62.979,,,,,,,
15583,06.25.21 klo 10.43.35 ap.,10.100,57.900,,,,,,,
15584,06.25.21 klo 11.13.35 ap.,15.205,50.525,,,,,,,
15585,06.25.21 klo 11.43.35 ap.,13.704,54.505,,,,,,,
15586,06.25.21 klo 12.13.35 ip.,13.146,51.380,,,,,,,
15587,06.25.21 klo 12.43.35 ip.,11.902,55.678,,,,,,,
15588,06.25.21 klo 01.13.35 ip.,14.691,50.134,,,,,,,
15589,06.25.21 klo 01.43.35 ip.,12.417,55.922,,,,,,,
15590,06.25.21 klo 02.13.35 ip.,11.945,59.194,,,,,,,
15591,06.25.21 klo 02.43.35 ip.,15.463,50.183,,,,,,,
15592,06.25.21 klo 03.13.35 ip.,13.876,50.842,,,,,,,
15593,06.25.21 klo 03.43.35 ip.,13.361,52.454,,,,,,,
15594,06.25.21 klo 04.13.35 ip.,10.744,59.878,,,,,,,
15595,06.25.21 klo 04.43.35 ip.,10.915,61.368,,,,,,,
15596,06.25.21 klo 05.13.35 ip.,11.001,57.851,,,,,,,
15597,06.25.21 klo 05.43.35 ip.,11.645,57.753,,,,,,,
15598,06.25.21 klo 06.13.35 ip.,14.776,50.256,,,,,,,
15599,06.25.21 klo 06.43.35 ip.,9.800,61.880,,,,,,,
15600,06.25.21 klo 07.13.35 ip.,8.942,63.175,,,,,,,
15601,06.25.21 klo 07.43.35 ip.,8.470,67.106,,,,,,,
15602,06.25.21 klo 08.13.35 ip.,11.773,56.459,,,,,,,
15603,06.25.21 klo 08.43.35 ip.,9.757,64.933,,,,,,,
15604,06.25.21 klo 09.13.35 ip.,9.972,61.709,,,,,,,
15605,06.25.21 klo 09.43.35 ip.,8.384,68.059,,,,,,,
15606,06.25.21 klo 10.13.35 ip.,6.754,76.728,,,,,,,
15607,06.25.21 klo 10.43.35 ip.,6.711,78.364,,,,,,,
15608,06.25.21 klo 11.13.35 ip.,6.282,77.753,,,,,,,
15609,06.25.21 klo 11.43.35 ip.,5.853,79.585,,,,,,,
15610,06.26.21 klo 12.13.35 ap.,5.381,80.366,,,,,,,
15611,06.26.21 klo 12.43.35 ap.,5.253,77.265,,,,,,,
15612,06.26.21 klo 01.13.35 ap.,5.210,75.751,,,,,,,
15613,06.26.21 klo 01.43.35 ap.,4.223,78.437,,,,,,,
15614,06.26.21 klo 02.13.35 ap.,4.395,83.370,,,,,,,
15615,06.26.21 klo 02.43.35 ap.,4.480,82.564,,,,,,,
15616,06.26.21 klo 03.13.35 ap.,4.008,83.956,,,,,,,
15617,06.26.21 klo 03.43.35 ap.,3.494,86.716,,,,,,,
15618,06.26.21 klo 04.13.35 ap.,3.065,85.910,,,,,,,
15619,06.26.21 klo 04.43.35 ap.,2.764,88.913,,,,,,,
15620,06.26.21 klo 05.13.35 ap.,3.322,85.763,,,,,,,
15621,06.26.21 klo 05.43.35 ap.,5.210,73.138,,,,,,,
15622,06.26.21 klo 06.13.35 ap.,5.682,72.210,,,,,,,
15623,06.26.21 klo 06.43.35 ap.,6.239,69.548,,,,,,,
15624,06.26.21 klo 07.13.35 ap.,6.411,67.668,,,,,,,
15625,06.26.21 klo 07.43.35 ap.,7.097,63.028,,,,,,,
15626,06.26.21 klo 08.13.35 ap.,8.298,65.055,,,,,,,
15627,06.26.21 klo 08.43.35 ap.,9.156,66.838,,,,,,,
15628,06.26.21 klo 09.13.35 ap.,9.242,65.177,,,,,,,
15629,06.26.21 klo 09.43.35 ap.,9.972,65.446,,,,,,,
15630,06.26.21 klo 10.13.35 ap.,10.658,60.195,,,,,,,
15631,06.26.21 klo 10.43.35 ap.,13.275,50.720,,,,,,,
15632,06.26.21 klo 11.13.35 ap.,12.245,49.963,,,,,,,
15633,06.26.21 klo 11.43.35 ap.,12.117,50.745,,,,,,,
15634,06.26.21 klo 12.13.35 ip.,12.460,50.818,,,,,,,
15635,06.26.21 klo 12.43.35 ip.,13.404,48.474,,,,,,,
15636,06.26.21 klo 01.13.35 ip.,14.905,44.151,,,,,,,
15637,06.26.21 klo 01.43.35 ip.,15.377,42.711,,,,,,,
15638,06.26.21 klo 02.13.35 ip.,16.407,38.584,,,,,,,
15639,06.26.21 klo 02.43.35 ip.,14.004,43.614,,,,,,,
15640,06.26.21 klo 03.13.35 ip.,13.704,47.155,,,,,,,
15641,06.26.21 klo 03.43.35 ip.,14.305,45.690,,,,,,,
15642,06.26.21 klo 04.13.35 ip.,13.575,45.006,,,,,,,
15643,06.26.21 klo 04.43.35 ip.,13.618,47.155,,,,,,,
15644,06.26.21 klo 05.13.35 ip.,12.331,56.020,,,,,,,
15645,06.26.21 klo 05.43.35 ip.,11.988,60.659,,,,,,,
15646,06.26.21 klo 06.13.35 ip.,12.288,57.485,,,,,,,
15647,06.26.21 klo 06.43.35 ip.,11.773,62.320,,,,,,,
15648,06.26.21 klo 07.13.35 ip.,12.117,57.094,,,,,,,
15649,06.26.21 klo 07.43.35 ip.,10.915,64.713,,,,,,,
15650,06.26.21 klo 08.13.35 ip.,10.529,63.321,,,,,,,
15651,06.26.21 klo 08.43.35 ip.,10.701,53.553,,,,,,,
15652,06.26.21 klo 09.13.35 ip.,9.843,55.165,,,,,,,
15653,06.26.21 klo 09.43.35 ip.,9.371,59.829,,,,,,,
15654,06.26.21 klo 10.13.35 ip.,8.770,62.320,,,,,,,
15655,06.26.21 klo 10.43.35 ip.,8.127,71.453,,,,,,,
15656,06.26.21 klo 11.13.35 ip.,7.569,81.685,,,,,,,
15657,06.26.21 klo 11.43.35 ip.,7.355,76.850,,,,,,,
15658,06.27.21 klo 12.13.35 ap.,7.483,83.199,,,,,,,
15659,06.27.21 klo 12.43.35 ap.,7.054,85.739,,,,,,,
15660,06.27.21 klo 01.13.35 ap.,7.097,82.979,,,,,,,
15661,06.27.21 klo 01.43.35 ap.,6.926,86.276,,,,,,,
15662,06.27.21 klo 02.13.35 ap.,6.883,86.129,,,,,,,
15663,06.27.21 klo 02.43.35 ap.,6.840,86.471,,,,,,,
15664,06.27.21 klo 03.13.35 ap.,7.183,86.593,,,,,,,
15665,06.27.21 klo 03.43.35 ap.,6.969,86.813,,,,,,,
15666,06.27.21 klo 04.13.35 ap.,7.269,85.763,,,,,,,
15667,06.27.21 klo 04.43.35 ap.,7.569,81.636,,,,,,,
15668,06.27.21 klo 05.13.35 ap.,8.599,80.049,,,,,,,
15669,06.27.21 klo 05.43.35 ap.,8.556,78.803,,,,,,,
15670,06.27.21 klo 06.13.35 ap.,8.642,82.149,,,,,,,
15671,06.27.21 klo 06.43.35 ap.,9.156,77.411,,,,,,,
15672,06.27.21 klo 07.13.35 ap.,10.701,73.309,,,,,,,
15673,06.27.21 klo 07.43.35 ap.,11.044,68.303,,,,,,,
15674,06.27.21 klo 08.13.35 ap.,12.159,64.713,,,,,,,
15675,06.27.21 klo 08.43.35 ap.,13.618,57.656,,,,,,,
15676,06.27.21 klo 09.13.35 ap.,13.404,52.967,,,,,,,
15677,06.27.21 klo 09.43.35 ap.,14.305,47.228,,,,,,,
15678,06.27.21 klo 10.13.35 ap.,15.677,44.371,,,,,,,
15679,06.27.21 klo 10.43.35 ap.,17.994,40.391,,,,,,,
15680,06.27.21 klo 11.13.35 ap.,17.608,45.739,,,,,,,
15681,06.27.21 klo 11.43.35 ap.,15.163,45.275,,,,,,,
15682,06.27.21 klo 12.13.35 ip.,16.021,46.642,,,,,,,
15683,06.27.21 klo 12.43.35 ip.,15.377,44.884,,,,,,,
15684,06.27.21 klo 01.13.35 ip.,17.222,48.107,,,,,,,
15685,06.27.21 klo 01.43.35 ip.,18.380,41.587,,,,,,,
15686,06.27.21 klo 02.13.35 ip.,14.090,51.575,,,,,,,
15687,06.27.21 klo 02.43.35 ip.,20.182,44.615,,,,,,,
15688,06.27.21 klo 03.13.35 ip.,14.819,49.426,,,,,,,
15689,06.27.21 klo 03.43.35 ip.,15.334,49.060,,,,,,,
15690,06.27.21 klo 04.13.35 ip.,16.836,44.200,,,,,,,
15691,06.27.21 klo 04.43.35 ip.,13.747,51.673,,,,,,,
15692,06.27.21 klo 05.13.35 ip.,14.862,46.667,,,,,,,
15693,06.27.21 klo 05.43.35 ip.,13.232,48.254,,,,,,,
15694,06.27.21 klo 06.13.35 ip.,14.991,43.492,,,,,,,
15695,06.27.21 klo 06.43.35 ip.,17.179,38.339,,,,,,,
15696,06.27.21 klo 07.13.35 ip.,14.347,42.002,,,,,,,
15697,06.27.21 klo 07.43.35 ip.,12.288,46.252,,,,,,,
15698,06.27.21 klo 08.13.35 ip.,12.031,47.473,,,,,,,
15699,06.27.21 klo 08.43.35 ip.,12.932,46.740,,,,,,,
15700,06.27.21 klo 09.13.35 ip.,12.245,46.300,,,,,,,
15701,06.27.21 klo 09.43.35 ip.,11.988,50.818,,,,,,,
15702,06.27.21 klo 10.13.35 ip.,10.315,61.343,,,,,,,
15703,06.27.21 klo 10.43.35 ip.,8.384,67.863,,,,,,,
15704,06.27.21 klo 11.13.35 ip.,7.698,68.449,,,,,,,
15705,06.27.21 klo 11.43.35 ip.,7.312,74.115,,,,,,,
15706,06.28.21 klo 12.13.35 ap.,6.840,77.143,,,,,,,
15707,06.28.21 klo 12.43.35 ap.,6.239,77.314,,,,,,,
15708,06.28.21 klo 01.13.35 ap.,6.754,75.897,,,,,,,
15709,06.28.21 klo 01.43.35 ap.,6.454,76.215,,,,,,,
15710,06.28.21 klo 02.13.35 ap.,6.325,79.145,,,,,,,
15711,06.28.21 klo 02.43.35 ap.,8.170,69.744,,,,,,,
15712,06.28.21 klo 03.13.35 ap.,7.312,77.143,,,,,,,
15713,06.28.21 klo 03.43.35 ap.,7.569,72.698,,,,,,,
15714,06.28.21 klo 04.13.35 ap.,7.912,71.575,,,,,,,
15715,06.28.21 klo 04.43.35 ap.,7.612,75.140,,,,,,,
15716,06.28.21 klo 05.13.35 ap.,8.256,72.674,,,,,,,
15717,06.28.21 klo 05.43.35 ap.,8.942,72.112,,,,,,,
15718,06.28.21 klo 06.13.35 ap.,9.285,71.136,,,,,,,
15719,06.28.21 klo 06.43.35 ap.,9.714,69.963,,,,,,,
15720,06.28.21 klo 07.13.35 ap.,8.985,74.676,,,,,,,
15721,06.28.21 klo 07.43.35 ap.,10.915,67.961,,,,,,,
15722,06.28.21 klo 08.13.35 ap.,9.500,67.424,,,,,,,
15723,06.28.21 klo 08.43.35 ap.,10.057,64.615,,,,,,,
15724,06.28.21 klo 09.13.35 ap.,11.216,60.708,,,,,,,
15725,06.28.21 klo 09.43.35 ap.,10.615,63.443,,,,,,,
15726,06.28.21 klo 10.13.35 ap.,13.446,59.121,,,,,,,
15727,06.28.21 klo 10.43.35 ap.,11.688,58.657,,,,,,,
15728,06.28.21 klo 11.13.35 ap.,13.103,55.189,,,,,,,
15729,06.28.21 klo 11.43.35 ap.,13.833,54.261,,,,,,,
15730,06.28.21 klo 12.13.35 ip.,14.691,55.067,,,,,,,
15731,06.28.21 klo 12.43.35 ip.,13.918,57.460,,,,,,,
15732,06.28.21 klo 01.13.35 ip.,12.588,57.485,,,,,,,
15733,06.28.21 klo 01.43.35 ip.,13.618,54.042,,,,,,,
15734,06.28.21 klo 02.13.35 ip.,15.120,55.385,,,,,,,
15735,06.28.21 klo 02.43.35 ip.,13.146,56.190,,,,,,,
15736,06.28.21 klo 03.13.35 ip.,12.674,60.293,,,,,,,
15737,06.28.21 klo 03.43.35 ip.,11.344,64.737,,,,,,,
15738,06.28.21 klo 04.13.35 ip.,11.259,64.322,,,,,,,
15739,06.28.21 klo 04.43.35 ip.,11.259,67.253,,,,,,,
15740,06.28.21 klo 05.13.35 ip.,12.031,65.690,,,,,,,
15741,06.28.21 klo 05.43.35 ip.,10.872,66.691,,,,,,,
15742,06.28.21 klo 06.13.35 ip.,12.631,61.294,,,,,,,
15743,06.28.21 klo 06.43.35 ip.,11.130,66.178,,,,,,,
15744,06.28.21 klo 07.13.35 ip.,11.130,62.125,,,,,,,
15745,06.28.21 klo 07.43.35 ip.,9.757,68.498,,,,,,,
15746,06.28.21 klo 08.13.35 ip.,10.315,67.228,,,,,,,
15747,06.28.21 klo 08.43.35 ip.,10.014,67.448,,,,,,,
15748,06.28.21 klo 09.13.35 ip.,10.143,73.040,,,,,,,
15749,06.28.21 klo 09.43.35 ip.,9.800,70.256,,,,,,,
15750,06.28.21 klo 10.13.35 ip.,8.856,75.165,,,,,,,
15751,06.28.21 klo 10.43.35 ip.,8.642,74.481,,,,,,,
15752,06.28.21 klo 11.13.35 ip.,8.470,74.603,,,,,,,
15753,06.28.21 klo 11.43.35 ip.,8.127,74.750,,,,,,,
15754,06.29.21 klo 12.13.35 ap.,7.869,74.310,,,,,,,
15755,06.29.21 klo 12.43.35 ap.,7.998,73.797,,,,,,,
15756,06.29.21 klo 01.13.35 ap.,7.483,80.244,,,,,,,
15757,06.29.21 klo 01.43.35 ap.,7.312,80.659,,,,,,,
15758,06.29.21 klo 02.13.35 ap.,7.398,80.366,,,,,,,
15759,06.29.21 klo 02.43.35 ap.,7.398,77.900,,,,,,,
15760,06.29.21 klo 03.13.35 ap.,7.355,75.678,,,,,,,
15761,06.29.21 klo 03.43.35 ap.,7.698,75.360,,,,,,,
15762,06.29.21 klo 04.13.35 ap.,7.698,74.505,,,,,,,
15763,06.29.21 klo 04.43.35 ap.,7.827,71.966,,,,,,,
15764,06.29.21 klo 05.13.35 ap.,8.127,75.214,,,,,,,
15765,06.29.21 klo 05.43.35 ap.,7.655,73.236,,,,,,,
15766,06.29.21 klo 06.13.35 ap.,7.998,72.283,,,,,,,
15767,06.29.21 klo 06.43.35 ap.,8.213,71.673,,,,,,,
15768,06.29.21 klo 07.13.35 ap.,7.440,76.484,,,,,,,
15769,06.29.21 klo 07.43.35 ap.,8.899,71.722,,,,,,,
15770,06.29.21 klo 08.13.35 ap.,9.671,66.545,,,,,,,
15771,06.29.21 klo 08.43.35 ap.,8.899,69.084,,,,,,,
15772,06.29.21 klo 09.13.35 ap.,9.628,68.620,,,,,,,
15773,06.29.21 klo 09.43.35 ap.,10.315,67.570,,,,,,,
15774,06.29.21 klo 10.13.35 ap.,11.387,65.885,,,,,,,
15775,06.29.21 klo 10.43.35 ap.,14.605,53.846,,,,,,,
15776,06.29.21 klo 11.13.35 ap.,11.559,60.635,,,,,,,
15777,06.29.21 klo 11.43.35 ap.,11.773,58.852,,,,,,,
15778,06.29.21 klo 12.13.35 ip.,12.631,58.974,,,,,,,
15779,06.29.21 klo 12.43.35 ip.,12.546,57.216,,,,,,,
15780,06.29.21 klo 01.13.35 ip.,13.790,54.261,,,,,,,
15781,06.29.21 klo 01.43.35 ip.,15.034,50.818,,,,,,,
15782,06.29.21 klo 02.13.35 ip.,10.443,57.729,,,,,,,
15783,06.29.21 klo 02.43.35 ip.,10.744,63.297,,,,,,,
15784,06.29.21 klo 03.13.35 ip.,10.744,61.490,,,,,,,
15785,06.29.21 klo 03.43.35 ip.,10.744,62.857,,,,,,,
15786,06.29.21 klo 04.13.35 ip.,10.358,67.155,,,,,,,
15787,06.29.21 klo 04.43.35 ip.,9.843,64.640,,,,,,,
15788,06.29.21 klo 05.13.35 ip.,9.585,66.862,,,,,,,
15789,06.29.21 klo 05.43.35 ip.,9.714,67.912,,,,,,,
15790,06.29.21 klo 06.13.35 ip.,8.599,77.338,,,,,,,
15791,06.29.21 klo 06.43.35 ip.,8.384,76.728,,,,,,,
15792,06.29.21 klo 07.13.35 ip.,7.784,82.540,,,,,,,
15793,06.29.21 klo 07.43.35 ip.,8.341,80.269,,,,,,,
15794,06.29.21 klo 08.13.35 ip.,12.460,70.305,,,,,,,
15795,06.29.21 klo 08.43.35 ip.,13.961,59.096,,,,,,,
15796,06.29.21 klo 09.13.35 ip.,6.883,83.272,,,,,,,
15797,06.29.21 klo 09.43.35 ip.,7.998,79.927,,,,,,,
15798,06.29.21 klo 10.13.35 ip.,6.926,82.222,,,,,,,
15799,06.29.21 klo 10.43.35 ip.,6.025,87.570,,,,,,,
15800,06.29.21 klo 11.13.35 ip.,5.767,87.985,,,,,,,
15801,06.29.21 klo 11.43.35 ip.,5.767,88.547,,,,,,,
15802,06.30.21 klo 12.13.35 ap.,5.596,88.425,,,,,,,
15803,06.30.21 klo 12.43.35 ap.,5.510,89.304,,,,,,,
15804,06.30.21 klo 01.13.35 ap.,5.596,86.447,,,,,,,
15805,06.30.21 klo 01.43.35 ap.,4.738,87.961,,,,,,,
15806,06.30.21 klo 02.13.35 ap.,4.223,90.501,,,,,,,
15807,06.30.21 klo 02.43.35 ap.,5.124,87.253,,,,,,,
15808,06.30.21 klo 03.13.35 ap.,4.266,89.573,,,,,,,
15809,06.30.21 klo 03.43.35 ap.,4.781,88.278,,,,,,,
15810,06.30.21 klo 04.13.35 ap.,5.639,88.278,,,,,,,
15811,06.30.21 klo 04.43.35 ap.,6.111,87.595,,,,,,,
15812,06.30.21 klo 05.13.35 ap.,5.982,81.099,,,,,,,
15813,06.30.21 klo 05.43.35 ap.,4.995,85.079,,,,,,,
15814,06.30.21 klo 06.13.35 ap.,6.025,80.000,,,,,,,
15815,06.30.21 klo 06.43.35 ap.,6.454,78.584,,,,,,,
15816,06.30.21 klo 07.13.35 ap.,6.840,74.579,,,,,,,
15817,06.30.21 klo 07.43.35 ap.,7.312,69.939,,,,,,,
15818,06.30.21 klo 08.13.35 ap.,7.655,70.720,,,,,,,
15819,06.30.21 klo 08.43.35 ap.,7.355,69.744,,,,,,,
15820,06.30.21 klo 09.13.35 ap.,7.827,70.159,,,,,,,
15821,06.30.21 klo 09.43.35 ap.,8.470,67.350,,,,,,,
15822,06.30.21 klo 10.13.35 ap.,7.955,69.548,,,,,,,
15823,06.30.21 klo 10.43.35 ap.,9.800,65.592,,,,,,,
15824,06.30.21 klo 11.13.35 ap.,10.658,67.863,,,,,,,
15825,06.30.21 klo 11.43.35 ap.,12.674,56.899,,,,,,,
15826,06.30.21 klo 12.13.35 ip.,10.658,63.761,,,,,,,
15827,06.30.21 klo 12.43.35 ip.,13.876,57.900,,,,,,,
15828,06.30.21 klo 01.13.35 ip.,12.288,57.973,,,,,,,
15829,06.30.21 klo 01.43.35 ip.,12.631,59.072,,,,,,,
15830,06.30.21 klo 02.13.35 ip.,10.143,62.173,,,,,,,
15831,06.30.21 klo 02.43.35 ip.,10.701,61.978,,,,,,,
15832,06.30.21 klo 03.13.35 ip.,11.259,58.437,,,,,,,
15833,06.30.21 klo 03.43.35 ip.,10.572,62.955,,,,,,,
15834,06.30.21 klo 04.13.35 ip.,10.958,62.515,,,,,,,
15835,06.30.21 klo 04.43.35 ip.,11.130,60.293,,,,,,,
15836,06.30.21 klo 05.13.35 ip.,13.189,56.264,,,,,,,
15837,06.30.21 klo 05.43.35 ip.,12.074,57.118,,,,,,,
15838,06.30.21 klo 06.13.35 ip.,11.387,60.244,,,,,,,
15839,06.30.21 klo 06.43.35 ip.,11.816,59.609,,,,,,,
15840,06.30.21 klo 07.13.35 ip.,13.446,55.311,,,,,,,
15841,06.30.21 klo 07.43.35 ip.,11.902,58.730,,,,,,,
15842,06.30.21 klo 08.13.35 ip.,11.516,60.684,,,,,,,
15843,06.30.21 klo 08.43.35 ip.,13.876,53.553,,,,,,,
15844,06.30.21 klo 09.13.35 ip.,12.117,61.905,,,,,,,
15845,06.30.21 klo 09.43.35 ip.,10.872,64.127,,,,,,,
15846,06.30.21 klo 10.13.35 ip.,12.117,60.244,,,,,,,
15847,06.30.21 klo 10.43.35 ip.,9.500,68.694,,,,,,,
15848,06.30.21 klo 11.13.35 ip.,10.100,69.377,,,,,,,
15849,06.30.21 klo 11.43.35 ip.,8.384,73.407,,,,,,,
15850,07.01.21 klo 12.13.35 ap.,8.041,80.317,,,,,,,
15851,07.01.21 klo 12.43.35 ap.,7.011,82.540,,,,,,,
15852,07.01.21 klo 01.13.35 ap.,6.926,81.929,,,,,,,
15853,07.01.21 klo 01.43.35 ap.,6.926,82.515,,,,,,,
15854,07.01.21 klo 02.13.35 ap.,6.840,87.668,,,,,,,
15855,07.01.21 klo 02.43.35 ap.,6.668,87.057,,,,,,,
15856,07.01.21 klo 03.13.35 ap.,5.596,89.353,,,,,,,
15857,07.01.21 klo 03.43.35 ap.,5.939,87.839,,,,,,,
15858,07.01.21 klo 04.13.35 ap.,7.140,83.614,,,,,,,
15859,07.01.21 klo 04.43.35 ap.,8.341,80.244,,,,,,,
15860,07.01.21 klo 05.13.35 ap.,8.041,83.272,,,,,,,
15861,07.01.21 klo 05.43.35 ap.,7.398,85.763,,,,,,,
15862,07.01.21 klo 06.13.35 ap.,7.483,88.010,,,,,,,
15863,07.01.21 klo 06.43.35 ap.,8.298,84.029,,,,,,,
15864,07.01.21 klo 07.13.35 ap.,8.685,85.861,,,,,,,
15865,07.01.21 klo 07.43.35 ap.,10.658,80.317,,,,,,,
15866,07.01.21 klo 08.13.35 ap.,13.532,63.565,,,,,,,
15867,07.01.21 klo 08.43.35 ap.,13.704,61.343,,,,,,,
15868,07.01.21 klo 09.13.35 ap.,14.648,56.899,,,,,,,
15869,07.01.21 klo 09.43.35 ap.,14.991,59.829,,,,,,,
15870,07.01.21 klo 10.13.35 ap.,13.661,59.365,,,,,,,
15871,07.01.21 klo 10.43.35 ap.,16.664,56.044,,,,,,,
15872,07.01.21 klo 11.13.35 ap.,17.822,50.012,,,,,,,
15873,07.01.21 klo 11.43.35 ap.,17.737,49.475,,,,,,,
15874,07.01.21 klo 12.13.35 ip.,18.423,50.525,,,,,,,
15875,07.01.21 klo 12.43.35 ip.,18.552,47.619,,,,,,,
15876,07.01.21 klo 01.13.35 ip.,19.238,48.278,,,,,,,
15877,07.01.21 klo 01.43.35 ip.,19.667,48.718,,,,,,,
15878,07.01.21 klo 02.13.35 ip.,21.469,44.518,,,,,,,
15879,07.01.21 klo 02.43.35 ip.,21.340,42.882,,,,,,,
15880,07.01.21 klo 03.13.35 ip.,20.353,45.226,,,,,,,
15881,07.01.21 klo 03.43.35 ip.,20.311,50.989,,,,,,,
15882,07.01.21 klo 04.13.35 ip.,21.555,45.421,,,,,,,
15883,07.01.21 klo 04.43.35 ip.,22.756,38.144,,,,,,,
15884,07.01.21 klo 05.13.35 ip.,23.013,39.219,,,,,,,
15885,07.01.21 klo 05.43.35 ip.,22.627,37.387,,,,,,,
15886,07.01.21 klo 06.13.35 ip.,21.555,36.557,,,,,,,
15887,07.01.21 klo 06.43.35 ip.,21.512,38.999,,,,,,,
15888,07.01.21 klo 07.13.35 ip.,22.112,36.264,,,,,,,
15889,07.01.21 klo 07.43.35 ip.,21.211,37.143,,,,,,,
15890,07.01.21 klo 08.13.35 ip.,20.654,37.216,,,,,,,
15891,07.01.21 klo 08.43.35 ip.,19.796,39.805,,,,,,,
15892,07.01.21 klo 09.13.35 ip.,17.694,46.545,,,,,,,
15893,07.01.21 klo 09.43.35 ip.,17.007,48.327,,,,,,,
15894,07.01.21 klo 10.13.35 ip.,17.393,46.911,,,,,,,
15895,07.01.21 klo 10.43.35 ip.,15.506,51.844,,,,,,,
15896,07.01.21 klo 11.13.35 ip.,14.519,54.408,,,,,,,
15897,07.01.21 klo 11.43.35 ip.,12.546,61.929,,,,,,,
15898,07.02.21 klo 12.13.35 ap.,11.645,65.739,,,,,,,
15899,07.02.21 klo 12.43.35 ap.,12.159,63.346,,,,,,,
15900,07.02.21 klo 01.13.35 ap.,11.988,63.150,,,,,,,
15901,07.02.21 klo 01.43.35 ap.,11.344,66.471,,,,,,,
15902,07.02.21 klo 02.13.35 ap.,11.387,68.254,,,,,,,
15903,07.02.21 klo 02.43.35 ap.,11.216,69.109,,,,,,,
